DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30
8042410,108,0,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.9863842,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141,0.0004695141
8132718,108,0,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.00035463096,0.73550886,0.25456145
8707050,108,0,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.0005747325,0.98333275,0.0005747325,0.0005747325
9175625,108,0,0.00037039001,0.00037039001,0.00037039001,0.9892588,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001,0.00037039001
9245791,108,0,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.9789844,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838,0.0007246838
9346876,108,0,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.98791647,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884,0.00041667884
9352931,108,0,0.00040654512,0.00040654512,0.00040654512,0.5542325,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.03559423,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.00040654512,0.39919674,0.00040654512,0.00040654512
9591694,108,0,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.00039683926,0.98849165,0.00039683926,0.00039683926
10051610,108,0,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.7855045,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.0007752602,0.19278839
10087618,108,0,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.001041819,0.30796635,0.001041819,0.001041819,0.5144564,0.001041819,0.14944804
10100328,108,0,0.00045047287,0.00045047287,0.00045047287,0.9869365,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287,0.00045047287
10320929,108,0,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.97898495,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583,0.0007246583
10531012,108,0,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.16513647,0.30983382,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.00036633687,0.2639071,0.00036633687,0.251598
10700148,108,0,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.2760602,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.0009804288,0.69648755
10806067,108,0,0.00038764643,0.00038764643,0.00038764643,0.3708979,0.00038764643,0.00038764643,0.3309623,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.19423254,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.00038764643,0.09382862,0.00038764643
10946305,108,0,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.984152,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484,0.00054648484
10969025,108,0,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.74408126,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.0004902368,0.24219209
11950889,108,0,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.99070466,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335,0.0003205335
12297500,108,0,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.0003584406,0.9896052,0.0003584406
12417022,108,0,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.00050507236,0.9853529,0.00050507236,0.00050507236,0.00050507236,0.00050507236
12496124,108,0,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.9802717,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938,0.0006802938
12496132,108,0,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.00034723044,0.98993033
