DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57
8042410,108,0,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.10330413,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.88310426,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858,0.00024710858
8132718,108,0,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.98908234,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422,0.0001949422
8673465,108,0,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.9889602,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417,0.00019712417
8707050,108,0,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.98276347,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553,0.00030779553
9346876,108,0,0.000213961,0.000213961,0.045702264,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.9425291,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961,0.000213961
9352931,108,0,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.9878703,0.00021659747,0.00021659747,0.00021659747,0.00021659747,0.00021659747
9591694,108,0,0.00019936479,0.00019936479,0.00019936479,0.98883325,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479,0.00019936479
10051610,108,0,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.00040800506,0.9771517
10087618,108,0,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.4899654,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.48079395,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486,0.0005316486
10100328,108,0,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.9857599,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826,0.00025426826
