DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73
8042410,108,0,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.9861064,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662,0.00019294662
8132718,108,0,0.00015221284,0.00015221284,0.1287425,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.86044884,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284,0.00015221284
8673465,108,0,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.9889162,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035,0.00015392035
8707050,108,0,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.98269635,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948,0.00024032948
9346876,108,0,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.98797023,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996,0.00016705996
9352931,108,0,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.98782164,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232,0.00016912232
9591694,108,0,0.00015566891,0.00015566891,0.00015566891,0.98878884,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891,0.00015566891
10051610,108,0,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.9770619,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523,0.00031858523
10087618,108,0,0.00041514455,0.00041514455,0.14898114,0.00041514455,0.00041514455,0.00041514455,0.2529405,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.35326362,0.21616991,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455,0.00041514455
10100328,108,0,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.98570496,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341,0.0001985341
