DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63
8042410,108,0,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.98613805,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845,0.00022356845
8132718,108,0,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.98952824,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633,0.00016886633
8707050,108,0,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.6840231,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.29928154,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594,0.00027369594
9175625,108,0,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.989064,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815,0.00017637815
9245791,108,0,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.9786055,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245,0.00034507245
9346876,108,0,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.00019842263,0.98769784
9352931,108,0,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.9879978,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745,0.00019357745
9591694,108,0,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.5760527,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.4124189,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292,0.00018897292
10051610,108,0,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.97711235,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552,0.0003691552
10087618,108,0,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.0004960464,0.96924514,0.0004960464,0.0004960464,0.0004960464,0.0004960464
