DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57
8042410,108,0,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.9851117,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005,0.00026583005
8132718,108,0,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.9895459,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484,0.00018664484
8673465,108,0,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.9888337,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734,0.00019936734
8707050,108,0,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.45622358,0.52713823,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336,0.00030251336
9175625,108,0,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.9888339,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553,0.00019936553
9245791,108,0,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.977671,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327,0.00039873327
9346876,108,0,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.6036066,0.00020641445,0.17565118,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.00020641445,0.20959498,0.00020641445
9352931,108,0,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.9875621,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119,0.00022208119
9591694,108,0,0.00018865701,0.00018865701,0.42353258,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.39549413,0.00018865701,0.00018865701,0.00018865701,0.17078497,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701,0.00018865701
10100328,108,0,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.30546936,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.3368245,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.15811493,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.00024711652,0.18649398,0.00024711652
