DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24
8042410,108,0,0.00063138606,0.00063138606,0.09669541,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.7195927,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.17045288,0.00063138606,0.00063138606,0.00063138606,0.00063138606,0.00063138606
8132718,108,0,0.00044328067,0.98980516,0.0004432807,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067,0.00044328067
8673465,108,0,0.00047355224,0.00047355224,0.84606093,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.106157124,0.00047355224,0.03783783,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224,0.00047355224
8707050,108,0,0.00071844377,0.00071844377,0.9834753,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377,0.00071844377
9175625,108,0,0.00047351976,0.00047351976,0.365494,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.00047351976,0.6240885,0.00047351976,0.00047351976,0.00047351976,0.00047351976
9245791,108,0,0.00094708725,0.00094708725,0.38228825,0.00094708725,0.00094708725,0.00094708725,0.00094708725,0.00094708725,0.00094708725,0.055167634,0.064805,0.00094708725,0.00094708725,0.00094708725,0.00094708725,0.00094708725,0.14440039,0.00094708725,0.00094708725,0.33534414,0.00094708725,0.00094708725,0.00094708725,0.00094708725
9346876,108,0,0.00049023813,0.00049023813,0.9887251,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813,0.00049023813
9352931,108,0,0.00052745815,0.00052745815,0.9878691,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815,0.00052745815
9591694,108,0,0.0004480601,0.0004480601,0.9896952,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601,0.0004480601
10100328,108,0,0.000586896,0.3171574,0.46468163,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.20583646,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896,0.000586896
