DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33
8132718,108,0,0.0003124256,0.0003124256,0.0003124256,0.7166052,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.27370933,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256,0.0003124256
8673465,108,0,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.00033300862,0.98934376,0.00033300862,0.00033300862,0.00033300862
8707050,108,0,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.5139418,0.00052251323,0.46986017,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323,0.00052251323
9175625,108,0,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.00035652219,0.9885913,0.00035652219
9245791,108,0,0.000571773,0.000571773,0.9817027,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773,0.000571773
9591694,108,0,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.9896837,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266,0.00032238266
10051610,108,0,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.21407478,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.76243865,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527
10087618,108,0,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.14290053,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.10481472,0.21034797,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.13584378,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.0009471092,0.37957364,0.0009471092,0.0009471092,0.0009471092
10100328,108,0,0.00044567636,0.00044567636,0.4682553,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.21414383,0.00044567636,0.00044567636,0.30423027,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636,0.00044567636
10320929,108,0,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.97936726,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762,0.000644762
10531012,108,0,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.72924453,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.25995737,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215,0.0003483215
10700148,108,0,0.1124158,0.0008418693,0.083834864,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.18226612,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.46327153,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.0008418693,0.13463904,0.0008418693,0.0008418693,0.0008418693
10725388,108,0,0.00034832404,0.00034832404,0.9888533,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404,0.00034832404
10806067,108,0,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.9881739,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974,0.00036955974
10946305,108,0,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.090931274,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.13135244,0.00049684016,0.00049684016,0.44387746,0.00049684016,0.15427746,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.048947725,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.00049684016,0.11719875,0.00049684016
11950889,108,0,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.9900021,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523,0.00031242523
