DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23
8042410,108,0,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.22803971,0.20393768,0.0006124588,0.14740546,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.4089801,0.0006124588,0.0006124588,0.0006124588,0.0006124588,0.0006124588
8132718,108,0,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.9893714,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673,0.00048310673
8673465,108,0,0.000488532,0.000488532,0.9892519,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532,0.000488532
8707050,108,0,0.0007628186,0.0007628186,0.3132791,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.6707014,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186,0.0007628186
9346876,108,0,0.00053025497,0.00053025497,0.24506043,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.743804,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497,0.00053025497
9352931,108,0,0.0005367875,0.0005367875,0.98819023,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875,0.0005367875
9591694,108,0,0.00049408415,0.00049408415,0.00049408415,0.98912984,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415,0.00049408415
10051610,108,0,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.9777541,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546,0.0010111546
10087618,108,0,0.0013176571,0.0013176571,0.72618246,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.24614619,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571,0.0013176571
10100328,108,0,0.0006301406,0.0006301406,0.9861364,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406,0.0006301406
