DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59
8042410,108,0,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.9857505,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756,0.00024564756
8673465,108,0,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.00019260806,0.98882866
9175625,108,0,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.6391654,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.00021730992,0.348448
9245791,108,0,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.97713834,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564,0.00039417564
9346876,108,0,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.988155,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033,0.00020421033
9352931,108,0,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.66844666,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.00020926315,0.31962568
10051610,108,0,0.00040356675,0.00040356675,0.97659373,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675,0.00040356675
10087618,108,0,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.2449182,0.10435159,0.0005844893,0.0005844893,0.0005844893,0.0005844893,0.61799884
10320929,108,0,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.00036063124,0.97908336
10700148,108,0,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.36910152,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.36787665,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.0004708521,0.23665473
