DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41
8042410,108,0,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.9862578,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499,0.0003435499
8132718,108,0,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.98962075,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977,0.00025947977
8707050,108,0,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.9831784,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313,0.0004205313
9175625,108,0,0.000271017,0.000271017,0.000271017,0.9891589,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017,0.000271017
9245791,108,0,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.9787893,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248,0.000530248
9346876,108,0,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.066600546,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.921508,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006,0.0003049006
9352931,108,0,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.05246937,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.00029746877,0.23046483,0.70576197,0.00029746877,0.00029746877,0.00029746877
9591694,108,0,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.9883851,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693,0.0002903693
10051610,108,0,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.97731036,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773,0.00056723773
10087618,108,0,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.9695103,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037,0.00076223037
