DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84,Topic_85,Topic_86,Topic_87,Topic_88,Topic_89,Topic_90,Topic_91,Topic_92,Topic_93
8042410,108,0,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.9856633,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939,0.00015583939
8673465,108,0,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.0001221913,0.98875856,0.0001221913,0.0001221913,0.0001221913
9175625,108,0,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.77581435,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.00013786038,0.21164013,0.00013786038,0.00013786038,0.00013786038
9245791,108,0,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.9769937,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442,0.00025006442
9346876,108,0,0.5819047,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.4063057,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058,0.00012956058
9352931,108,0,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.98778707,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207,0.00013275207
10051610,108,0,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.81920236,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.00025603344,0.15749758,0.00025603344,0.00025603344,0.00025603344
10087618,108,0,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.14141122,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.35030404,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.00037080265,0.47491246,0.00037080265,0.00037080265,0.00037080265
10320929,108,0,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.8300115,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.00022879096,0.14916784,0.00022879096,0.00022879096,0.00022879096
10700148,108,0,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.59276694,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.18452983,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.00029869872,0.19581905,0.00029869872,0.00029869872,0.00029869872
