DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24
8042410,108,0,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.0005868947,0.9865016,0.0005868947,0.0005868947,0.0005868947,0.0005868947
8132718,108,0,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.98935187,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036,0.00046298036
8673465,108,0,0.00046818354,0.00046818354,0.98923236,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354,0.00046818354
8707050,108,0,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.98318607,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268,0.0007310268
9346876,108,0,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.9883127,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613,0.0005081613
9352931,108,0,0.0005144245,0.0005144245,0.98816884,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245,0.0005144245
9591694,108,0,0.00047349776,0.00047349776,0.00047349776,0.9891101,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776,0.00047349776
10051610,108,0,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690547,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.9777116,0.0009690546,0.0009690546,0.0009690546,0.0009690546,0.0009690546
10087618,108,0,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.97095716,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096,0.0012627096
10100328,108,0,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.045762006,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.453169,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.25867942,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.0006039367,0.23031066
10320929,108,0,0.0008866278,0.0008866278,0.05189567,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.19895555,0.67907804,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.0008866278,0.052337807,0.0008866278
10531012,108,0,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.98885655,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693,0.00048451693
10725388,108,0,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.9894691,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899,0.0004578899
10806067,108,0,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.9880209,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512,0.0005208512
10946305,108,0,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.9840265,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794,0.00069448794
10969025,108,0,0.000631428,0.27068546,0.000631428,0.000631428,0.23980066,0.000631428,0.000631428,0.000631428,0.000631428,0.000631428,0.15879755,0.000631428,0.000631428,0.000631428,0.000631428,0.000631428,0.000631428,0.000631428,0.000631428,0.31808773,0.000631428,0.000631428,0.000631428,0.000631428
11950889,108,0,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.9909593,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949,0.0003930949
12217649,108,0,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.9847876,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001,0.0006614001
12297500,108,0,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.98958313,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161,0.0004529161
