DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
8042410,108,0,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.98560447,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796,0.00075763796
8132718,108,0,0.000531951,0.9898923,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.0005319513,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951,0.000531951
8673465,108,0,0.0005682322,0.0005682322,0.61387235,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.0005682322,0.37589952,0.0005682322,0.0005682322
8707050,108,0,0.00086213247,0.0008621325,0.98361975,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247,0.00086213247
9175625,108,0,0.00056821626,0.00056821626,0.0005682163,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.00056821626,0.98920393
9245791,108,0,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.3908937,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.0011364685,0.5886501
9346876,108,0,0.0005882976,0.0005882976,0.6991671,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.29024357,0.0005882976,0.0005882976,0.0005882976,0.0005882976,0.0005882976
9352931,108,0,0.0006329536,0.0006329536,0.9879733,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.00063295366,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536,0.0006329536
9591694,108,0,0.00053766946,0.00053766946,0.98978376,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946,0.00053766946
10100328,108,0,0.000704286,0.000704286,0.6721291,0.000704286,0.000704286,0.000704286,0.000704286,0.000704286,0.000704286,0.000704286,0.000704286,0.000704286,0.31519353,0.000704286,0.00070428604,0.000704286,0.00070428604,0.000704286,0.000704286,0.000704286
10531012,108,0,0.0005555902,0.0005555902,0.53835166,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.45164764,0.0005555902,0.0005555902,0.0005555902,0.0005555902,0.0005555902
10700148,108,0,0.0015152724,0.0015152724,0.64109087,0.0015152724,0.11508199,0.0015152724,0.0015152724,0.0015152724,0.0015152724,0.0015152724,0.0792416,0.0015152724,0.0015152724,0.0015152724,0.0015152724,0.0015152724,0.0015152724,0.0015152724,0.0015152724,0.14034139
10725388,108,0,0.00054351223,0.00054351223,0.0005435124,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.9896731,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223,0.00054351223
10969025,108,0,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.9864271,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954,0.00071432954
12217649,108,0,0.00075762527,0.00075762527,0.5619967,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.42436585,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527,0.00075762527
12297500,108,0,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.9899995,0.0005263377,0.0005263377,0.0005263377,0.0005263377,0.0005263377
12415118,108,0,0.000649399,0.000649399,0.98766077,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399,0.000649399
12417022,108,0,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.9858199,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557,0.00074630557
12461557,108,0,0.0014287152,0.0767715,0.897512,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152,0.0014287152
12496124,108,0,0.0009804949,0.000980495,0.74115974,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.24119167,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949,0.0009804949
12496132,108,0,0.00048079639,0.00048079639,0.9908644,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639,0.00048079639
12511612,108,0,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.0004464442,0.9915174,0.0004464442,0.0004464442,0.0004464442,0.0004464442
12516859,108,0,0.0010417349,0.17854713,0.7518365,0.0010417349,0.0010417349,0.0010417349,0.05190715,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349,0.0010417349
