DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53
8042410,108,0,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.98513347,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938,0.00028589938
8132718,108,0,0.0002007288,0.98956233,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288,0.0002007288
8673465,108,0,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.98885053,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569,0.00021441569
8707050,108,0,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.14187856,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.00032532527,0.84152997,0.00032532527
9175625,108,0,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.9888503,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866,0.00021441866
9245791,108,0,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.97770053,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395,0.0004288395
9346876,108,0,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.9884568,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866,0.0002219866
9352931,108,0,0.00023885198,0.00023885198,0.4614021,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.21164452,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.31501105,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198,0.00023885198
9591694,108,0,0.00020290058,0.00020290058,0.24496736,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.14915314,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.5275872,0.00020290058,0.00020290058,0.00020290058,0.06835053,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058,0.00020290058
10100328,108,0,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.98618066,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586,0.0002657586
