DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23
8132718,108,0,0.00044826776,0.00044826776,0.3406497,0.42970192,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.00044826776,0.22068271,0.00044826776,0.00044826776,0.00044826776
8673465,108,0,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.9894884,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127,0.00047779127
8707050,108,0,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.28126696,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.0007496619,0.7029901,0.0007496619
9175625,108,0,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.16547489,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.00051153137,0.82378286,0.00051153137,0.00051153137,0.00051153137
9245791,108,0,0.0008203769,0.0008203769,0.9142264,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.06854514,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769,0.0008203769
9591694,108,0,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.00046255227,0.9898239,0.00046255227
10051610,108,0,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.15755337,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.0010870772,0.24673213,0.5739729
10087618,108,0,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.97010815,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225,0.0013587225
10100328,108,0,0.8227153,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.16385657,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132,0.0006394132
10320929,108,0,0.0009251941,0.0009251941,0.52949995,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.18663888,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.26535693,0.0009251941,0.0009251941,0.0009251941,0.0009251941,0.0009251941
10531012,108,0,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.00049977074,0.98900497,0.00049977074,0.00049977074,0.00049977074
10700148,108,0,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.187328,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.0012077987,0.7873081,0.0012077987
10725388,108,0,0.00049977563,0.00049977563,0.9890045,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563,0.00049977563
10806067,108,0,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241,0.9883346,0.000530241,0.000530241,0.000530241,0.000530241,0.000530241
10946305,108,0,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.9843184,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893,0.0007127893
11950889,108,0,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.99013793,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156,0.00044826156
12217649,108,0,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.00065878377,0.98550665,0.00065878377,0.00065878377,0.00065878377
12415118,108,0,0.00056467915,0.00056467915,0.9875766,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915,0.00056467915
12461557,108,0,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.59531885,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.378591,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686,0.0012423686
12496124,108,0,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.0009058347,0.9800716,0.0009058347
12496132,108,0,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.00045291777,0.99003583,0.00045291777
12511612,108,0,0.0003814027,0.0003814027,0.9916088,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027,0.0003814027
12516859,108,0,0.00088740664,0.00088740664,0.24743308,0.00088740664,0.00088740664,0.11530734,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.031795125,0.00088740664,0.00088740664,0.00088740664,0.00088740664,0.5886038,0.00088740664
12516860,108,0,0.000869606,0.000869606,0.98086804,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606,0.000869606
8908519,109,1,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.5831573,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.04668495,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.0006489762,0.24119553,0.11663133,0.0006489762
8940425,109,1,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.80413884,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.00050560577,0.1852431,0.00050560577,0.00050560577,0.00050560577,0.00050560577
9149812,109,1,0.000543522,0.000543522,0.09388882,0.000543522,0.000543522,0.560787,0.000543522,0.000543522,0.000543522,0.000543522,0.000543522,0.000543522,0.000543522,0.000543522,0.000543522,0.000543522,0.049912933,0.000543522,0.000543522,0.000543522,0.22530442,0.0603231,0.000543522
9666006,109,1,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.74807113,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.001114945,0.22851504,0.001114945
9676381,109,1,0.00065881887,0.00065881887,0.093321346,0.00065881887,0.00065881887,0.7209631,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.00065881887,0.17253877
9836710,109,1,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.6155616,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.0012788732,0.35758188,0.0012788732,0.0012788732,0.0012788732,0.0012788732
9889212,109,1,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.99043363,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092,0.00043482092
10029323,109,1,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.00041409134,0.9908899,0.00041409134,0.00041409134
10419204,109,1,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.899998,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.08829502,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588,0.0005574588
10440566,109,1,0.00077648764,0.2025806,0.00077648764,0.00077648764,0.00077648764,0.62910825,0.15278094,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764,0.00077648764
10457842,109,1,0.00067941146,0.03481499,0.00067941146,0.00067941146,0.21473864,0.41332033,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.00067941146,0.3242168,0.00067941146,0.00067941146
10574095,109,1,0.0011149677,0.0011149677,0.0011149677,0.21729581,0.0011149677,0.7592892,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677,0.0011149677
10599890,109,1,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.7855653,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.0005721215,0.20241979,0.0005721215,0.0005721215
10620568,109,1,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.9874136,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025,0.0005721025
10652180,109,1,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.52581704,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.00057211885,0.4621682,0.00057211885
10713370,109,1,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.52243346,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.0005435194,0.4661523,0.0005435194,0.0005435194,0.0005435194,0.0005435194
10742226,109,1,0.00038141446,0.1740692,0.00038141446,0.00038141446,0.01313975,0.80516255,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446,0.00038141446
10769755,109,1,0.0006039069,0.0006039069,0.3822177,0.0006039069,0.0006039069,0.6050999,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069,0.0006039069
10877778,109,1,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.98773575,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.00055744784,0.0005574479,0.00055744784,0.00055744784
10966386,109,1,0.0007628152,0.5065794,0.0007628152,0.0007628152,0.0007628152,0.47740102,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152,0.0007628152
