DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73
8042410,108,0,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.21691747,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.68928075,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.07927075,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762,0.00020756762
8132718,108,0,0.00014573283,0.98950434,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283,0.00014573283
8673465,108,0,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.9887894,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956,0.00015566956
8707050,108,0,0.7071238,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.27610645,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515,0.00023619515
9175625,108,0,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.9887896,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805,0.00015566805
9245791,108,0,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.9775839,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526,0.00031133526
9346876,108,0,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.9883946,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403,0.00016116403
9352931,108,0,0.00017340732,0.00017340732,0.98751134,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732,0.00017340732
9591694,108,0,0.00014730648,0.00014730648,0.48732722,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.5022124,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648,0.00014730648
10100328,108,0,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.00019294415,0.98610777,0.00019294415,0.00019294415,0.00019294415,0.00019294415
