DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18
8042410,108,0,0.0007825799,0.0007825799,0.00078257994,0.0007825799,0.0007825798,0.0007825799,0.0007825799,0.103613414,0.11787511,0.0007825799,0.11241145,0.0007825798,0.0007825799,0.0007825799,0.0007825799,0.0007825798,0.1325128,0.5234138
8132718,108,0,0.0006173029,0.00061730295,0.000617303,0.00061730295,0.00061730295,0.0006173029,0.00061730295,0.00061730295,0.00061730295,0.00061730295,0.9895057,0.00061730295,0.0006173029,0.0006173029,0.00061730295,0.00061730295,0.00061730295,0.00061730295
8673465,108,0,0.0006242437,0.0006242437,0.9893875,0.0006242437,0.0006242437,0.00062424364,0.00062424364,0.0006242437,0.00062424364,0.0006242437,0.00062424375,0.00062424364,0.0006242437,0.0006242437,0.0006242437,0.0006242437,0.0006242437,0.0006242437
8707050,108,0,0.0009747695,0.0009747694,0.388769,0.14015174,0.0009747694,0.0009747693,0.00097476965,0.0009747694,0.0009747693,0.0009747693,0.0009747694,0.0009747694,0.00097476924,0.0009747694,0.0009747693,0.00097476953,0.0009747693,0.45645776
9346876,108,0,0.10596124,0.0006776186,0.2803635,0.07319016,0.0006776186,0.00067761866,0.00067761855,0.00067761866,0.0006776187,0.38759091,0.00067761866,0.0006776186,0.0006776186,0.14408486,0.00067761855,0.00067761866,0.0006776186,0.0006776187
9352931,108,0,0.00068590237,0.00068590237,0.9883393,0.00068590237,0.00068590237,0.00068590237,0.0006859023,0.00068590237,0.00068590237,0.0006859024,0.00068590237,0.00068590237,0.00068590237,0.00068590237,0.0006859024,0.0006859023,0.0006859024,0.0006859024
9591694,108,0,0.00063132815,0.0006313281,0.00063132815,0.9892672,0.0006313281,0.0006313281,0.0006313281,0.00063132815,0.00063132815,0.00063132815,0.00063132815,0.0006313281,0.0006313281,0.0006313281,0.00063132815,0.0006313281,0.0006313281,0.0006313281
10051610,108,0,0.0012920622,0.0012920622,0.9780344,0.0012920622,0.0012920622,0.0012920622,0.0012920622,0.0012920623,0.0012920622,0.0012920623,0.0012920625,0.0012920622,0.0012920621,0.0012920622,0.0012920622,0.0012920622,0.0012920622,0.0012920622
10087618,108,0,0.04441066,0.0016837533,0.7092161,0.0016837536,0.04542839,0.0016837536,0.0016837534,0.0016837536,0.0016837534,0.0016837534,0.087220296,0.0016837536,0.0016837533,0.0016837537,0.0016837534,0.0016837534,0.0016837533,0.091835886
10100328,108,0,0.00080518535,0.00080518535,0.98631144,0.00080518535,0.00080518535,0.00080518535,0.00080518535,0.00080518535,0.00080518535,0.0008051854,0.00080518535,0.00080518535,0.00080518535,0.00080518535,0.00080518535,0.00080518535,0.00080518535,0.00080518535
10320929,108,0,0.0011822206,0.0011822205,0.115390405,0.0011822205,0.0011822206,0.1216013,0.0011822205,0.0011822205,0.0011822205,0.0011822205,0.5749819,0.0011822204,0.0011822209,0.0011822205,0.0011822204,0.0011822205,0.0011822205,0.17147513
10531012,108,0,0.00064603525,0.00064603536,0.31945416,0.22707126,0.00064603525,0.00064603525,0.00064603525,0.00064603525,0.00064603525,0.4437838,0.00064603525,0.00064603525,0.00064603525,0.00064603525,0.00064603525,0.00064603525,0.00064603525,0.00064603525
10725388,108,0,0.000610547,0.0006105471,0.4222859,0.07232611,0.4962295,0.000610547,0.000610547,0.000610547,0.00061054714,0.00061054714,0.0006105471,0.0006105471,0.000610547,0.000610547,0.00061054697,0.000610547,0.000610547,0.0006105471
10806067,108,0,0.0006944623,0.0006944623,0.0006944623,0.0006944622,0.0006944623,0.0006944622,0.0006944622,0.0006944623,0.0006944622,0.0006944623,0.988194,0.0006944623,0.0006944622,0.0006944622,0.0006944622,0.0006944622,0.0006944623,0.0006944623
10946305,108,0,0.00092599704,0.00092599704,0.00092599704,0.0009259971,0.00092599704,0.00092599704,0.000925997,0.00092599704,0.00092599704,0.9842578,0.0009259971,0.00092599704,0.000925997,0.00092599704,0.00092599704,0.00092599704,0.00092599704,0.00092599867
10969025,108,0,0.00084177795,0.0008417779,0.00084177795,0.00084177795,0.0008417779,0.0008417779,0.98568946,0.0008417779,0.00084177795,0.0008417779,0.000841778,0.0008417779,0.00084177795,0.0008417779,0.0008417779,0.0008417779,0.00084177795,0.0008417779
