DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11
8042410,108,0,0.0012806552,0.0012807429,0.28233773,0.0012806901,0.0012806536,0.0012806609,0.11006936,0.5973472,0.0012807952,0.0012807507,0.0012806893
8132718,108,0,0.0010102694,0.001010315,0.072061785,0.32087493,0.0010102709,0.0010102886,0.0010102672,0.0010103015,0.0010102768,0.0010102856,0.5989811
8673465,108,0,0.0010215233,0.001021539,0.9897848,0.0010215214,0.0010215248,0.0010215162,0.0010215419,0.0010215603,0.0010215194,0.0010215212,0.001021526
8707050,108,0,0.0015951601,0.001595182,0.3457038,0.2932905,0.0015951898,0.0015951693,0.34824446,0.0015952028,0.0015951399,0.0015951266,0.0015951475
9346876,108,0,0.0011089569,0.0011089197,0.4358549,0.0011089916,0.05896979,0.0011089026,0.0011088928,0.15319669,0.031111058,0.31421402,0.0011088687
9352931,108,0,0.0011224452,0.0011224686,0.98877555,0.0011224593,0.0011224325,0.0011224429,0.0011224124,0.0011224793,0.001122444,0.0011224705,0.0011224434
9591694,108,0,0.0010331251,0.001033123,0.0010331854,0.98966867,0.001033116,0.0010331196,0.0010331041,0.0010331332,0.0010331657,0.0010331239,0.0010331192
10051610,108,0,0.0021143607,0.0021144156,0.9788562,0.002114398,0.0021143763,0.002114346,0.0021143376,0.0021144238,0.0021143735,0.0021144615,0.002114375
10087618,108,0,0.0027554976,0.0027552843,0.78057045,0.0027560047,0.00275568,0.0027553032,0.00275609,0.1946297,0.0027553097,0.0027552445,0.0027554794
10100328,108,0,0.0013176444,0.0013176561,0.98682356,0.0013176387,0.0013176142,0.0013176509,0.0013176356,0.0013176441,0.0013175997,0.0013176895,0.0013176093
10320929,108,0,0.0019344363,0.0019344029,0.0019346083,0.9806557,0.0019344174,0.001934387,0.0019343679,0.001934431,0.001934432,0.0019344188,0.0019344157
10531012,108,0,0.0010572028,0.13794701,0.2990963,0.3440778,0.0010572252,0.0010572291,0.0010572288,0.0010572539,0.0010572217,0.21147835,0.0010571914
10725388,108,0,0.0009991804,0.083617635,0.37527362,0.18668589,0.31469616,0.0009992052,0.000999164,0.0009992103,0.033731457,0.0009992433,0.0009992579
10806067,108,0,0.0011365239,0.0011365571,0.27969316,0.0011365814,0.0011365013,0.0011365006,0.0011364918,0.0011365707,0.0011365102,0.0011365657,0.71007806
10946305,108,0,0.0015154198,0.0015154051,0.0015154601,0.0015153831,0.0015154292,0.0015154497,0.0015153658,0.0015154138,0.0015154189,0.9848459,0.0015153749
10969025,108,0,0.0013776672,0.0013777794,0.44216812,0.0013778008,0.0013776891,0.54543215,0.0013778344,0.001377762,0.0013778765,0.0013777264,0.0013777064
11950889,108,0,0.0008578423,0.17537321,0.4639031,0.0008579415,0.0412909,0.0008578769,0.0008579043,0.3134274,0.0008579546,0.0008578936,0.0008578836
12217649,108,0,0.001443233,0.0014433572,0.5355978,0.26109347,0.19176264,0.0014433283,0.0014431947,0.0014432332,0.0014432954,0.0014432828,0.0014432118
12297500,108,0,0.0009882501,0.0009882706,0.0009883463,0.0009883692,0.0009882652,0.0009882484,0.0009882222,0.0009882617,0.0009882294,0.9901173,0.0009882323
12415118,108,0,0.001245439,0.0012454252,0.0012454838,0.9875457,0.0012454143,0.001245421,0.0012453871,0.0012454414,0.0012454501,0.0012454436,0.0012454138
12417022,108,0,0.0014666449,0.0014666877,0.6126648,0.0014665732,0.0014666249,0.0014666544,0.0014666448,0.3741357,0.0014665403,0.0014666207,0.0014665514
12461557,108,0,0.0026740436,0.0026740946,0.9732587,0.00267421,0.0026740418,0.0026740427,0.0026740627,0.0026741363,0.0026744623,0.002674121,0.0026740024
12511612,108,0,0.0009471302,0.21511436,0.5202067,0.05416644,0.0009471898,0.0009472116,0.00094722613,0.20388211,0.00094716466,0.0009472366,0.00094722066
12516859,108,0,0.0018554729,0.0018554793,0.4660204,0.51728,0.0018554378,0.0018554656,0.0018554833,0.0018555458,0.0018556158,0.0018555463,0.0018554996
8908519,109,1,0.0013371621,0.0013370776,0.23816498,0.0013370685,0.0013371328,0.0013370563,0.0013370137,0.0013370612,0.7498013,0.0013370381,0.0013370697
8940425,109,1,0.0010698164,0.0010698247,0.02128837,0.0010698185,0.015643705,0.0010698084,0.0010697887,0.016399171,0.92331314,0.00106983,0.016936636
9149812,109,1,0.0011088833,0.0011088551,0.0011088203,0.0011089819,0.32171616,0.0011087997,0.0011088334,0.0011088433,0.6683042,0.0011088002,0.0011088192
9187765,109,1,0.1369161,0.0025977544,0.08008652,0.037846707,0.0025979269,0.0025977693,0.0025978375,0.0025978084,0.7269659,0.0025977506,0.002597864
9666006,109,1,0.002392781,0.0023926513,0.002392828,0.03194604,0.096747495,0.002392614,0.0023925998,0.002392659,0.852165,0.0023926354,0.0023926056
9836710,109,1,0.0028412754,0.3540049,0.0028411346,0.0028411532,0.0028411779,0.002841233,0.0028413618,0.002841342,0.6204239,0.0028412766,0.0028411646
10029323,109,1,0.30943522,0.000882714,0.00088275655,0.0008828536,0.000882727,0.00088273705,0.00088268676,0.00088270195,0.68262017,0.0008827281,0.00088271586
10084106,109,1,0.0012288055,0.001228673,0.053313006,0.001228741,0.26942384,0.025725717,0.0012286428,0.0012286718,0.6429366,0.0012286879,0.0012286844
10224010,109,1,0.0017828763,0.001783037,0.0017828443,0.001782886,0.30255178,0.0017828395,0.0017829007,0.0017829092,0.6814022,0.0017828797,0.0017828352
10419204,109,1,0.0011364381,0.0011364372,0.001136426,0.0011364517,0.0011364383,0.001136437,0.001136426,0.0011364607,0.9886356,0.001136459,0.0011364205
10440566,109,1,0.0018555832,0.0018554928,0.0018555752,0.0018555474,0.076884255,0.07040385,0.0018554738,0.0018555172,0.8378676,0.001855491,0.0018556106
10457842,109,1,0.3530681,0.0014206003,0.0014206471,0.0014206273,0.0014206762,0.0014206052,0.001420569,0.0014206145,0.63414633,0.001420605,0.0014206327
10574095,109,1,0.0023311886,0.0023312753,0.07473164,0.0023314161,0.002331313,0.0023312706,0.0023313456,0.0023313332,0.9042866,0.002331311,0.0023312604
10599890,109,1,0.0011964916,0.0011963814,0.0011964925,0.0011963971,0.30853358,0.0011965143,0.0011963783,0.0011963892,0.6806985,0.0011964268,0.0011963698
