DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34
8042410,108,0,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.986329,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478,0.00041427478
8132718,108,0,0.00031290186,0.9896744,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186,0.00031290186
8707050,108,0,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.98326534,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236,0.00050711236
9175625,108,0,0.0003268273,0.0003268273,0.0003268273,0.44494465,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0667776,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.0003268273,0.2538129,0.0003268273,0.046058748,0.17892833,0.0003268273,0.0003268273,0.0003268273
9245791,108,0,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.97889966,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081,0.0006394081
9346876,108,0,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.9878674,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596,0.0003676596
9352931,108,0,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.80610394,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.18241763,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174,0.00035870174
9591694,108,0,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.98844504,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914,0.00035014914
10051610,108,0,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.97742754,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186,0.0006840186
10087618,108,0,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.0009192474,0.19441338,0.0009192474,0.0009192474,0.0009192474,0.51769704,0.0009192474,0.0009192474,0.0009192474,0.25939298,0.0009192474,0.0009192474
