DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68
8042410,108,0,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.98571795,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624,0.00021313624
8673465,108,0,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.98880273,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177,0.0001671177
9175625,108,0,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.9873659,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027,0.00018854027
9245791,108,0,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.977086,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525,0.00034200525
9346876,108,0,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.7185691,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.26973605,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029,0.00017719029
9352931,108,0,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.9878326,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295,0.00018156295
10051610,108,0,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.97653985,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316,0.00035015316
10087618,108,0,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.9660233,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614,0.00050711614
10320929,108,0,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.9790358,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084,0.00031290084
10700148,108,0,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.42469984,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.5483384,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432,0.00040851432
