DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57
8132718,108,0,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.013934944,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.60631824,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.36997944,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256,0.00018087256
8673465,108,0,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.9892024,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461,0.00019279461
8707050,108,0,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.9830607,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875,0.0003024875
9175625,108,0,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.9884402,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483,0.00020640483
9245791,108,0,0.00033102694,0.00033102694,0.98146254,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694,0.00033102694
9591694,108,0,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.98954767,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441,0.0001866441
10051610,108,0,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.9754381,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512,0.00043860512
10087618,108,0,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.552168,0.4176768,0.00054827577,0.00054827577,0.00054827577,0.00054827577,0.00054827577
10100328,108,0,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.98555,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255,0.00025800255
10320929,108,0,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.9790962,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308,0.00037328308
