DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49
8042410,108,0,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.98620194,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306,0.00028745306
8132718,108,0,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.98957825,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766,0.00021711766
8707050,108,0,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.68158,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.30188105,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876,0.0003518876
9175625,108,0,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.9891151,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523,0.00022676523
9245791,108,0,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.9787036,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276,0.00044367276
9346876,108,0,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.9877545,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035,0.00025511035
9352931,108,0,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.9880529,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945,0.0002488945
9591694,108,0,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.47644442,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.512136,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877,0.00024296877
10051610,108,0,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.97721744,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329,0.0004746329
10087618,108,0,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.3963714,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.30060825,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.27368098,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017,0.0006378017
