DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52
8042410,108,0,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.98618543,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373,0.00027086373
8132718,108,0,0.00021368486,0.00021368486,0.00021368486,0.08011225,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.909203,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486,0.00021368486
8673465,108,0,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.00021608191,0.9889797,0.00021608191,0.00021608191,0.00021608191
8707050,108,0,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.98279345,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802,0.00033738802
9346876,108,0,0.00023453326,0.00023453326,0.00023453326,0.11774946,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.87052345,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326,0.00023453326
9352931,108,0,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.0002374245,0.9878914
9591694,108,0,0.00021853606,0.00021853606,0.00021853606,0.98885304,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606,0.00021853606
10051610,108,0,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.97719073,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307,0.00044724307
10087618,108,0,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.9702795,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305,0.00058276305
10100328,108,0,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.9857847,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894,0.00027871894
