DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24
8132718,108,0,0.00042959288,0.00042959288,0.34450686,0.6460426,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288,0.00042959288
8673465,108,0,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.98946893,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495,0.00045788495
8707050,108,0,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.0007184193,0.98347634,0.0007184193,0.0007184193
9175625,108,0,0.00049021724,0.00049021724,0.9887256,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724,0.00049021724
9245791,108,0,0.0007861911,0.0007861911,0.98191714,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911,0.0007861911
9591694,108,0,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.14184073,0.0004433139,0.0004433139,0.12027193,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.0004433139,0.059567958,0.0004433139,0.0004433139,0.6694532,0.0004433139,0.0004433139
10051610,108,0,0.0010417292,0.0010417292,0.3148121,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.0010417292,0.6622697
10087618,108,0,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.2654317,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.0013021422,0.7059211,0.0013021422,0.0013021422
10100328,108,0,0.9859072,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805,0.00061276805
10320929,108,0,0.00088662084,0.00088662084,0.31410852,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.66638535,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084,0.00088662084
10531012,108,0,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.33223593,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.00047896086,0.36233264,0.00047896086,0.29537332
10700148,108,0,0.0011574795,0.0011574795,0.5930811,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.0011574795,0.38145453,0.0011574795,0.0011574795
10725388,108,0,0.000478951,0.000478951,0.9889847,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951,0.000478951
10806067,108,0,0.0005081579,0.0005081579,0.31982547,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.6689954,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579,0.0005081579
10946305,108,0,0.0006831801,0.0006831801,0.08778942,0.10478359,0.0006831801,0.0006831801,0.0006831801,0.0006831801,0.0006831801,0.0006831801,0.045509927,0.0006831801,0.0006831801,0.0006831801,0.0006831801,0.0006831801,0.14469096,0.0006831801,0.4045404,0.0006831801,0.031773183,0.0006831801,0.0006831801,0.16929838
11950889,108,0,0.000429594,0.000429594,0.46055847,0.000429594,0.529991,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594,0.000429594
12217649,108,0,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.0006313265,0.78325456,0.0006313265,0.20285627,0.0006313265,0.0006313265
12415118,108,0,0.00054114533,0.00054114533,0.04867737,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.93941784,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533,0.00054114533
12461557,108,0,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.9726177,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517,0.001190517
12496124,108,0,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.0008680829,0.98003405,0.0008680829,0.0008680829
12496132,108,0,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.00043404097,0.9900171,0.00043404097,0.00043404097
12511612,108,0,0.00036551192,0.00036551192,0.99159366,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192,0.00036551192
12516859,108,0,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.6112084,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.00085037656,0.3700834,0.00085037656,0.00085037656
12516860,108,0,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.000833381,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.00083338085,0.124455065,0.00083338085,0.8572106
8908519,109,1,0.00062195706,0.00062195706,0.00062195706,0.3024957,0.00062195706,0.00062195706,0.024434436,0.00062195706,0.00062195706,0.00062195706,0.00062195706,0.00062195706,0.00062195706,0.00062195706,0.00062195706,0.04931074,0.00062195706,0.00062195706,0.00062195706,0.00062195706,0.4493204,0.16262177,0.00062195706,0.00062195706
8940425,109,1,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.00048455026,0.47750422,0.00048455026,0.00048455026,0.33189413,0.00048455026,0.18042612,0.00048455026,0.00048455026,0.00048455026
9149812,109,1,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.18187593,0.2653256,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.08823469,0.0005209088,0.0005209088,0.0005209088,0.0005209088,0.45414546,0.0005209088,0.0005209088,0.0005209088
9666006,109,1,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.30745476,0.0010684469,0.0010684469,0.0010684469,0.0010684469,0.35209766,0.31801012,0.0010684469,0.0010684469
9676381,109,1,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.39759314,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.0006313372,0.58851755,0.0006313372
9836710,109,1,0.0012256049,0.0012256049,0.0012256049,0.0012256049,0.0012256049,0.40906313,0.0012256049,0.0012256049,0.088271305,0.0012256049,0.0012256049,0.0012256049,0.0012256049,0.0012256049,0.0012256049,0.3552503,0.0012256049,0.12290303,0.0012256049,0.0012256049,0.0012256049,0.0012256049,0.0012256049,0.0012256049
9889212,109,1,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.7078506,0.00041668463,0.00041668463,0.28298262,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463,0.00041668463
