DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28
8132718,108,0,0.000368223,0.000368223,0.46602067,0.5244057,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223,0.000368223
8673465,108,0,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.9894035,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247,0.00039247
8707050,108,0,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.98337394,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344,0.00061578344
9175625,108,0,0.0004201875,0.0004201875,0.98865527,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875,0.0004201875
9245791,108,0,0.00067388604,0.00067388604,0.98180556,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604,0.00067388604
9591694,108,0,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.98974144,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004,0.00037995004
10051610,108,0,0.0008929765,0.0008929765,0.31062475,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.15373543,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.052357063,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.0008929765,0.46185118,0.0008929765,0.0008929765
10087618,108,0,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.3180357,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.65294516,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146,0.0011161146
10100328,108,0,0.9858193,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885,0.00052522885
10320929,108,0,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.0007599118,0.9794824,0.0007599118,0.0007599118,0.0007599118,0.0007599118
