DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59
8042410,108,0,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.98510224,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526,0.00025681526
8132718,108,0,0.00018031856,0.98953944,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856,0.00018031856
8673465,108,0,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.9888275,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337,0.00019261337
8707050,108,0,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.6303943,0.00029223735,0.35294855,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735,0.00029223735
9175625,108,0,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.9888271,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988,0.00019260988
9245791,108,0,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.9776574,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336,0.00038522336
9346876,108,0,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.73617756,0.0001994112,0.0001994112,0.0001994112,0.2524557,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112,0.0001994112
9352931,108,0,0.00021455699,0.00021455699,0.9875533,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699,0.00021455699
9591694,108,0,0.00018226328,0.00018226328,0.45757517,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.22106552,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.31115174,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328,0.00018226328
10100328,108,0,0.00023873328,0.00023873328,0.82574016,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.16065189,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328,0.00023873328
10531012,108,0,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.98907536,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705,0.00018832705
