DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19
8042410,108,0,0.0007414062,0.0007414062,0.0007414062,0.0007414062,0.0007414062,0.0007414062,0.00074140617,0.26734155,0.0007414062,0.0007414062,0.2600577,0.0007414062,0.17623155,0.0007414062,0.0007414062,0.0007414062,0.0007414062,0.28524804,0.0007414062
8132718,108,0,0.00058482017,0.00058482017,0.00058482017,0.0005848202,0.0005848202,0.00058482017,0.00058482017,0.00058482017,0.00058482017,0.00058482017,0.9894729,0.00058482017,0.00058482017,0.00058482017,0.00058482017,0.00058482017,0.00058482017,0.00058482017,0.00058482017
8673465,108,0,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.9893546,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036,0.00059139036
8707050,108,0,0.00092339335,0.00092339335,0.00092339335,0.0009233934,0.00092339335,0.00092339335,0.983379,0.00092339335,0.00092339335,0.0009233934,0.00092339335,0.00092339335,0.00092339335,0.00092339335,0.00092339335,0.00092339335,0.00092339335,0.00092339335,0.00092339335
9346876,108,0,0.00064192514,0.0006419251,0.0006419251,0.057013996,0.0006419251,0.33982587,0.000641925,0.0006419251,0.0382639,0.5552669,0.000641925,0.000641925,0.000641925,0.000641925,0.000641925,0.0006419251,0.000641925,0.0006419251,0.0006419251
9352931,108,0,0.0006498027,0.0006498026,0.9883028,0.0006498028,0.0006498026,0.0006498026,0.0006498026,0.0006498027,0.0006498026,0.0006498027,0.0006498027,0.0006498026,0.0006498026,0.0006498026,0.0006498026,0.0006498026,0.0006498027,0.0006498026,0.0006498027
9591694,108,0,0.00059810065,0.00059810065,0.00059810065,0.98923355,0.00059810065,0.00059810065,0.00059810065,0.00059810065,0.0005981007,0.0005981007,0.00059810065,0.00059810065,0.00059810065,0.00059810065,0.00059810065,0.00059810065,0.00059810065,0.00059810065,0.00059810065
10051610,108,0,0.0012240753,0.0012240752,0.0012240753,0.0012240754,0.0012240753,0.0012240752,0.0012240752,0.0012240752,0.0012240752,0.0012240753,0.0012240754,0.0012240752,0.0012240752,0.0012240752,0.0012240752,0.0012240752,0.0012240752,0.0012240752,0.97796667
10087618,108,0,0.0015949912,0.0015949911,0.0015949911,0.20847031,0.0015949912,0.0015949911,0.0015949912,0.0015949911,0.0015949911,0.7644149,0.0015949911,0.0015949911,0.0015949911,0.0015949911,0.0015949911,0.0015949912,0.0015949911,0.0015949911,0.0015949911
10100328,108,0,0.0007628061,0.00076280616,0.98626864,0.00076280616,0.0007628061,0.0007628061,0.0007628061,0.0007628061,0.0007628061,0.00076280616,0.0007628061,0.0007628061,0.0007628061,0.0007628061,0.0007628061,0.0007628061,0.0007628061,0.0007628061,0.0007628061
10320929,108,0,0.0011198644,0.0011198644,0.0011198644,0.97984254,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644,0.0011198644
10531012,108,0,0.0006120263,0.0006120264,0.0006120264,0.26839003,0.0006120263,0.0006120264,0.0006120264,0.0006120263,0.0006120263,0.7212051,0.0006120264,0.0006120263,0.0006120263,0.0006120263,0.0006120263,0.0006120263,0.0006120263,0.0006120263,0.0006120264
10725388,108,0,0.00057841203,0.00057841203,0.00057841203,0.00057841203,0.43526506,0.000578412,0.000578412,0.00057841203,0.000578412,0.5549016,0.00057841203,0.000578412,0.000578412,0.00057841203,0.000578412,0.000578412,0.000578412,0.00057841203,0.000578412
10806067,108,0,0.00065791846,0.00065791846,0.0006579185,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.98815715,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.00065791846,0.00065791846
10946305,108,0,0.0008772528,0.00087725284,0.0008772528,0.0008772528,0.00087725284,0.00087725284,0.0008772528,0.00087725284,0.0008772528,0.98420954,0.0008772528,0.0008772528,0.00087725284,0.0008772528,0.0008772528,0.00087725284,0.00087725284,0.0008772538,0.00087725284
10969025,108,0,0.00079752895,0.00079752895,0.000797529,0.00079752906,0.35488236,0.63155895,0.00079752895,0.00079752895,0.00079752895,0.000797529,0.000797529,0.000797529,0.000797529,0.00079752895,0.000797529,0.000797529,0.00079752895,0.00079752895,0.00079752895
11950889,108,0,0.00049655105,0.00049655105,0.0004965511,0.00049655105,0.9910616,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.00049655105,0.0004965511,0.00049655105,0.00049655105
12217649,108,0,0.0008355051,0.0008355051,0.0008355051,0.30218083,0.0008355051,0.0008355051,0.0008355051,0.000835505,0.000835505,0.40833282,0.0008355051,0.27611834,0.000835505,0.000835505,0.000835505,0.000835505,0.0008355051,0.0008355051,0.0008355051
12297500,108,0,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.9897017,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.0005721066,0.0005721067,0.0005721066,0.0005721066,0.0005721066
12415118,108,0,0.0007210514,0.0007210513,0.18676206,0.33490708,0.00072105136,0.00072105136,0.0007210513,0.00072105136,0.00072105136,0.11954814,0.00072105136,0.3479666,0.0007210513,0.0007210513,0.0007210513,0.0007210513,0.0007210513,0.00072105136,0.0007210513
12417022,108,0,0.00084902043,0.0008490205,0.47250116,0.0008490205,0.0008490205,0.00084902043,0.0008490205,0.13610433,0.00084902043,0.2044653,0.0008490205,0.0008490205,0.0008490205,0.0008490205,0.00084902043,0.00084902055,0.0008490205,0.0008490205,0.1741939
12461557,108,0,0.06865729,0.0015481359,0.0015481359,0.1129049,0.0015481359,0.0015481358,0.0015481358,0.114870384,0.0015481359,0.47592488,0.0015481359,0.0015481359,0.0015481359,0.0015481358,0.0015481358,0.0015481358,0.0015481359,0.20596877,0.0015481359
12511612,108,0,0.0005482892,0.0005482892,0.0005482892,0.14842309,0.0005482892,0.0005482892,0.00054828916,0.0005482892,0.0005482892,0.37411198,0.0005482892,0.0005482892,0.00054828916,0.00054828916,0.00054828916,0.46869224,0.0005482892,0.0005482892,0.00054828916
12516859,108,0,0.0010742049,0.001074205,0.001074205,0.58129114,0.001074205,0.001074205,0.0010742049,0.001074205,0.001074205,0.001074205,0.001074205,0.0010742049,0.001074205,0.0010742049,0.0010742049,0.40044746,0.001074205,0.001074205,0.001074205
8908519,109,1,0.0007740503,0.00077405025,0.00077405025,0.039279994,0.7611816,0.00077405025,0.00077405025,0.00077405025,0.0007740503,0.00077405025,0.00077405025,0.00077405025,0.00077405025,0.00077405025,0.00077405025,0.18715347,0.00077405025,0.00077405025,0.00077405025
8940425,109,1,0.00061926333,0.00061926333,0.00061926333,0.00061926333,0.2858325,0.00061926333,0.00061926333,0.00061926333,0.6214266,0.06496234,0.00061926333,0.00061926333,0.00061926333,0.00061926333,0.00061926333,0.00061926333,0.00061926333,0.018489331,0.00061926333
9149812,109,1,0.00064187386,0.0006418738,0.0006418738,0.00064187386,0.98844564,0.0006418738,0.0006418738,0.0006418738,0.00064187386,0.0006418738,0.0006418738,0.0006418738,0.0006418738,0.0006418738,0.0006418738,0.0006418738,0.0006418738,0.0006418738,0.0006418738
9187765,109,1,0.20842533,0.0015039066,0.0015039066,0.0015039066,0.046319585,0.0015039066,0.0015039066,0.0015039066,0.65149283,0.07120368,0.0015039066,0.0015039066,0.0015039066,0.0015039066,0.0015039066,0.0015039066,0.0015039066,0.0015039066,0.0015039066
9666006,109,1,0.0013850903,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.97506845,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902,0.0013850902
9836710,109,1,0.0016448448,0.28642744,0.0016448448,0.0016448448,0.15928605,0.0016448448,0.0016448448,0.0016448449,0.4311796,0.0016448448,0.0016448448,0.0016448448,0.0984343,0.0016448448,0.0016448448,0.0016448448,0.0016448449,0.0016448449,0.0016448448
10029323,109,1,0.79835075,0.00051100453,0.00051100453,0.0005110046,0.0005110046,0.00051100453,0.00051100453,0.00051100453,0.19296159,0.00051100453,0.00051100453,0.00051100453,0.00051100453,0.00051100453,0.00051100453,0.00051100453,0.00051100453,0.00051100453,0.00051100453
10084106,109,1,0.17430368,0.00071129715,0.00071129715,0.00071129715,0.3007518,0.21910101,0.00071129715,0.00071129715,0.29517353,0.0007112972,0.00071129715,0.00071129715,0.00071129715,0.00071129715,0.0007112972,0.00071129715,0.00071129715,0.0007112972,0.0007112972
10224010,109,1,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.98142356,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285,0.0010320285
10419204,109,1,0.0006579139,0.0006579139,0.0006579139,0.0006579139,0.00065791403,0.0006579139,0.0006579139,0.000657914,0.9881571,0.0006579139,0.0006579139,0.0006579139,0.0006579139,0.0006579139,0.0006579139,0.0006579139,0.0006579139,0.0006579139,0.0006579139
10440566,109,1,0.0010742077,0.0010742077,0.25764284,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.72409564,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.0010742077,0.0010742077
10457842,109,1,0.6126189,0.00082240393,0.00082240393,0.00082240393,0.000822404,0.00082240393,0.00082240393,0.00082240393,0.3734003,0.00082240393,0.00082240393,0.00082240393,0.00082240393,0.00082240393,0.00082240393,0.00082240393,0.00082240393,0.00082240393,0.00082240393
10574095,109,1,0.00134974,0.0013497401,0.033940706,0.16640505,0.0013497401,0.038559344,0.00134974,0.0013497401,0.70600784,0.036190834,0.00134974,0.00134974,0.00134974,0.00134974,0.00134974,0.0013497401,0.00134974,0.0013497401,0.0013497401
10599890,109,1,0.30656236,0.0006926052,0.0006926052,0.0006926052,0.0006926052,0.0006926053,0.0006926052,0.0006926052,0.5215156,0.0006926052,0.0006926052,0.0006926052,0.0006926052,0.0006926052,0.0006926052,0.0006926052,0.16084024,0.0006926052,0.0006926052
10713370,109,1,0.0006747889,0.00067478896,0.0006747889,0.0006747889,0.98785317,0.0006747889,0.0006747889,0.0006747889,0.0006747891,0.0006747889,0.0006747889,0.0006747889,0.0006747889,0.0006747889,0.0006747889,0.0006747889,0.0006747889,0.0006747889,0.0006747889
10742226,109,1,0.00045776187,0.0004577619,0.00045776187,0.00045776187,0.0004577619,0.0004577619,0.00045776187,0.12260454,0.8696132,0.00045776193,0.0004577619,0.00045776187,0.00045776187,0.00045776193,0.0004577619,0.00045776187,0.00045776193,0.00045776187,0.00045776187
10769755,109,1,0.0007414334,0.0007414335,0.00074143347,0.00074143347,0.0007414335,0.093447804,0.06728666,0.18590787,0.64223564,0.00074143347,0.00074143347,0.00074143347,0.0007414334,0.0007414334,0.00074143347,0.0007414334,0.0007414334,0.00074143347,0.00074143347
10877778,109,1,0.0006662583,0.0006662583,0.0006662582,0.0006662583,0.00066625833,0.0006662582,0.0006662582,0.0006662582,0.9880069,0.0006662582,0.0006662582,0.0006662582,0.0006662582,0.0006662582,0.0006662582,0.0006662582,0.0006662583,0.0006662582,0.0006662582
10966441,109,1,0.0008772257,0.0008772256,0.0008772256,0.00087722566,0.00087722566,0.0008772256,0.0008772256,0.0008772256,0.98421,0.0008772256,0.0008772256,0.0008772256,0.0008772256,0.0008772256,0.0008772256,0.0008772256,0.0008772256,0.0008772256,0.0008772256
12144770,109,1,0.0007974798,0.0007974798,0.00079747976,0.00079747976,0.0007974798,0.00079747976,0.00079747976,0.00079747976,0.9856448,0.00079747976,0.0007974798,0.00079747976,0.00079747976,0.00079747976,0.0007974798,0.0007974798,0.00079747976,0.00079747976,0.00079747976
12211279,109,1,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.9922342,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865,0.00043141865
12218656,109,1,0.21196717,0.0009570175,0.00095701753,0.00095701753,0.00095701753,0.20078833,0.00095701753,0.0009570175,0.334717,0.00095701753,0.0009570175,0.00095701753,0.00095701753,0.0009570175,0.0009570175,0.0009570175,0.00095701753,0.00095701753,0.23817231
12374402,109,1,0.0007740896,0.00077408965,0.020388925,0.037498526,0.33386174,0.0007740896,0.00077408965,0.0007740896,0.58040273,0.0007740896,0.0007740896,0.017010363,0.00077408965,0.00077408965,0.0007740896,0.0007740896,0.00077408965,0.0007740896,0.0007740896
12454166,109,1,0.00059811777,0.00059811777,0.00059811777,0.00059811777,0.00059811777,0.0005981178,0.00059811777,0.00059811777,0.9892335,0.0005981178,0.00059811777,0.0005981178,0.0005981178,0.0005981178,0.00059811777,0.0005981178,0.00059811777,0.00059811777,0.00059811777
1669719,111,2,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.0008920986,0.00089209864,0.9839422,0.0008920986,0.00089209864,0.0008920986
7774117,111,2,0.00052113354,0.00052113354,0.00052113354,0.00052113354,0.00052113354,0.00052113354,0.00052113354,0.00052113354,0.43615136,0.00052113354,0.00052113354,0.00052113354,0.00052113354,0.22308348,0.00052113354,0.33242697,0.00052113354,0.00052113354,0.00052113354
7913756,111,2,0.0005012809,0.0005012809,0.0005012809,0.0005012809,0.0005012809,0.0005012809,0.00050128094,0.0005012809,0.54558414,0.0005012809,0.0005012809,0.0005012809,0.0005012809,0.0005012809,0.0005012809,0.44589403,0.0005012809,0.0005012809,0.0005012809
7936296,111,2,0.0010320741,0.0010320742,0.0010320742,0.0010320742,0.0010320742,0.0010320742,0.0010320742,0.0010320742,0.0010320741,0.0010320742,0.0010320742,0.0010320741,0.0010320741,0.98142266,0.0010320741,0.0010320742,0.0010320742,0.0010320742,0.0010320742
7991124,111,2,0.0007740711,0.00077407114,0.0007740711,0.0007740711,0.0007740711,0.03538129,0.0007740711,0.00077407114,0.0007740711,0.0007740711,0.0007740711,0.00077407114,0.0007740711,0.90686065,0.04537273,0.0007740712,0.00077407114,0.00077407114,0.00077407114
8137126,111,2,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.00086284813,0.91000116,0.075330436,0.00086284813,0.00086284813,0.00086284813
8137132,111,2,0.00047418664,0.00047418659,0.00047418659,0.00047418659,0.00047418664,0.00047418664,0.00047418659,0.00047418659,0.00047418664,0.00047418659,0.00047418659,0.00047418659,0.00047418659,0.00047418664,0.00047418664,0.00047418664,0.00047418664,0.00047418664,0.9914647
8618678,111,2,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158534,0.0013158536,0.9763146,0.0013158534,0.0013158534,0.0013158536,0.0013158534,0.0013158534
8657630,111,2,0.0014621065,0.0014621065,0.0014621065,0.0014621065,0.06411008,0.0014621066,0.0014621065,0.0014621065,0.0014621065,0.0014621065,0.0014621065,0.0014621065,0.0014621065,0.5831184,0.19268973,0.13815019,0.0014621065,0.0014621065,0.0014621066
8682199,111,2,0.0005316889,0.0005316889,0.0005316889,0.0005316889,0.0005316889,0.0005316889,0.0005316889,0.0005316889,0.0005316889,0.12534072,0.0005316889,0.0005316889,0.0005316889,0.15533458,0.2826147,0.11136437,0.0005316889,0.0005316889,0.31790194
8707291,111,2,0.0004537538,0.00045375386,0.0004537538,0.0004537538,0.0004537538,0.00045375386,0.0004537538,0.00045375386,0.0004537538,0.00045375386,0.00045375386,0.00045375386,0.00045375386,0.99183226,0.00045375386,0.00045375386,0.0004537538,0.00045375386,0.00045375386
8797471,111,2,0.00078560045,0.00078560045,0.00078560045,0.00078560045,0.00078560045,0.00078560045,0.00078560045,0.0007856005,0.00078560045,0.00078560045,0.00078560045,0.2663139,0.00078560045,0.7203306,0.0007856005,0.0007856005,0.00078560045,0.0007856005,0.00078560045
8797472,111,2,0.000956991,0.00095699105,0.000956991,0.000956991,0.000956991,0.000956991,0.000956991,0.00095699105,0.000956991,0.000956991,0.000956991,0.000956991,0.00095699105,0.98277414,0.00095699105,0.00095699105,0.00095699105,0.000956991,0.000956991
8841969,111,2,0.00074140297,0.00074140297,0.00074140297,0.00074140297,0.0007414029,0.00074140297,0.0007414029,0.00074140297,0.00074140297,0.02937751,0.0007414029,0.0007414029,0.00074140297,0.25225815,0.00074140297,0.46652997,0.0007414029,0.24071327,0.00074140297
9128415,111,2,0.00044986253,0.00044986253,0.00044986253,0.00044986253,0.00044986253,0.00044986256,0.00044986253,0.00044986253,0.00044986253,0.00044986253,0.00044986253,0.00044986253,0.00044986253,0.18792073,0.00044986256,0.8044315,0.00044986253,0.00044986253,0.00044986253
9239743,111,2,0.752403,0.00075191393,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.0007519139,0.00075191393,0.00075191393,0.2348143,0.0007519139,0.00075191393,0.00075191393
9263413,111,2,0.11318682,0.0023925162,0.0023925162,0.0023925162,0.0023925162,0.1463136,0.0023925162,0.0023925165,0.0023925165,0.0023925162,0.0023925162,0.0023925162,0.0023925162,0.0023925165,0.6210901,0.0023925165,0.0023925162,0.0023925165,0.08352181
9629853,111,2,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632,0.0011696325,0.001169632,0.9789466,0.001169632,0.001169632,0.001169632,0.001169632,0.001169632
9681800,111,2,0.0007017984,0.00070179836,0.00070179836,0.00070179836,0.00070179836,0.0007017984,0.00070179836,0.00070179836,0.0007017984,0.00070179836,0.00070179836,0.0007017984,0.06165492,0.92641425,0.0007017984,0.0007017984,0.0007017984,0.00070179836,0.0007017984
9789072,111,2,0.0005914498,0.0005914498,0.0005914498,0.0005914498,0.0005914498,0.0005914498,0.0005914498,0.0005914498,0.0005914498,0.033944707,0.0005914498,0.0005914498,0.0005914498,0.7698041,0.0005914498,0.0005914498,0.18678786,0.0005914498,0.0005914498
9864731,111,2,0.00072102546,0.00072102546,0.00072102546,0.00072102546,0.00072102546,0.0007210255,0.0007210255,0.00072102546,0.00072102546,0.00072102546,0.00072102546,0.00072102546,0.00072102546,0.98702127,0.0007210255,0.0007210255,0.00072102546,0.00072102546,0.00072102546
10360778,111,2,0.4424356,0.0014620483,0.0014620483,0.0014620483,0.0014620483,0.0014620484,0.0014620484,0.0014620483,0.0014620483,0.0014620483,0.0014620483,0.0014620484,0.0014620483,0.5327096,0.0014620484,0.0014620484,0.0014620484,0.0014620483,0.0014620484
10412591,111,2,0.0006579671,0.0006579671,0.0006579671,0.0006579671,0.0006579671,0.30720514,0.0006579671,0.0006579671,0.0006579671,0.0006579671,0.0006579671,0.0006579671,0.0006579671,0.25526604,0.0006579671,0.42700118,0.0006579671,0.0006579671,0.0006579671
10932276,111,2,0.000461738,0.00046173797,0.00046173797,0.000461738,0.00046173797,0.000461738,0.000461738,0.000461738,0.000461738,0.000461738,0.000461738,0.000461738,0.000461738,0.5804698,0.000461738,0.2468738,0.000461738,0.16526853,0.00046173797
7866403,114,3,0.00072101934,0.00072101934,0.0007210194,0.00072101934,0.00072101934,0.0007210194,0.00072101934,0.30986673,0.0007210194,0.00072101934,0.0007210194,0.0007210194,0.0007210194,0.15779556,0.0007210194,0.5208013,0.0007210194,0.00072101934,0.00072101934
7903889,114,3,0.0010320604,0.0010320605,0.0010320605,0.0010320605,0.0010320604,0.0010320605,0.0010320604,0.28063634,0.0010320605,0.0010320605,0.0010320605,0.0010320605,0.0010320605,0.12524967,0.0010320605,0.0010320605,0.0010320605,0.0010320605,0.5776011
8111410,114,3,0.000641908,0.000641908,0.000641908,0.000641908,0.06963998,0.000641908,0.000641908,0.6942031,0.000641908,0.000641908,0.22588606,0.000641908,0.000641908,0.000641908,0.000641908,0.000641908,0.000641908,0.000641908,0.000641908
8118461,114,3,0.0005784397,0.0005784397,0.0005784397,0.0005784397,0.0005784397,0.0005784397,0.0005784397,0.34516463,0.020850683,0.0005784397,0.0005784397,0.0005784397,0.0005784397,0.6247295,0.0005784397,0.0005784397,0.0005784397,0.0005784397,0.0005784397
8522331,114,3,0.0005540628,0.00055406283,0.0005540628,0.0005540628,0.0005540628,0.00055406283,0.00055406283,0.63665444,0.0005540628,0.00055406283,0.00055406283,0.07121518,0.00055406283,0.28326517,0.00055406283,0.00055406283,0.00055406283,0.00055406283,0.0005540628
8537055,114,3,0.0007210214,0.00072102144,0.98702085,0.0007210214,0.00072102144,0.00072102144,0.0007210214,0.00072102144,0.00072102144,0.0007210214,0.00072102144,0.00072102144,0.00072102144,0.00072102144,0.00072102144,0.00072102144,0.00072102144,0.0007210214,0.00072102144
8616874,114,3,0.000559966,0.028545722,0.000559966,0.000559966,0.0005599661,0.000559966,0.000559966,0.6596409,0.000559966,0.000559966,0.000559966,0.000559966,0.000559966,0.04371738,0.000559966,0.000559966,0.2596961,0.000559966,0.000559966
9012588,114,3,0.00065797067,0.0006579707,0.0006579707,0.00065797067,0.00065797067,0.0006579707,0.00065797067,0.68052804,0.00065797067,0.00065797067,0.0006579707,0.00065797067,0.0006579707,0.0006579707,0.12272853,0.13815853,0.04871526,0.0006579707,0.0006579707
9140167,114,3,0.00083551457,0.15046135,0.0008355145,0.00083551457,0.00083551457,0.00083551457,0.00083551457,0.57964766,0.0008355146,0.00083551457,0.00083551457,0.00083551457,0.0008355146,0.12594336,0.00083551457,0.131415,0.00083551457,0.00083551457,0.00083551457
9196022,114,3,0.0009398888,0.0009398889,0.0009398888,0.0009398888,0.0009398888,0.0009398888,0.0009398888,0.0009398889,0.0009398888,0.0009398888,0.0009398889,0.0009398888,0.0009398889,0.0009398888,0.983082,0.0009398889,0.0009398889,0.0009398889,0.0009398889
9220497,114,3,0.0004919244,0.44648987,0.00049192447,0.0004919244,0.0004919244,0.0004919244,0.0004919244,0.54514706,0.0004919244,0.0004919244,0.00049192447,0.0004919244,0.00049192447,0.00049192447,0.0004919244,0.0004919244,0.00049192447,0.0004919244,0.0004919244
