DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39
8042410,108,0,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.9852359,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617,0.00038851617
8132718,108,0,0.00027278892,0.98963344,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892,0.00027278892
8673465,108,0,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.9414558,0.00029138735,0.047762625,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735,0.00029138735
8707050,108,0,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.98319966,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944,0.00044209944
9175625,108,0,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.988927,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636,0.00029138636
9245791,108,0,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.97785383,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075,0.00058278075
9346876,108,0,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.00030168117,0.98853606,0.00030168117,0.00030168117,0.00030168117,0.00030168117
9352931,108,0,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.9876656,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577,0.00032458577
9591694,108,0,0.00027572305,0.00027572305,0.989522,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305,0.00027572305
10100328,108,0,0.00036116433,0.00036116433,0.6206525,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.36598378,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433,0.00036116433
