DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48
8042410,108,0,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.98620707,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633,0.00029344633
8132718,108,0,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.98958254,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031,0.00022164031
8707050,108,0,0.00035920582,0.00035920582,0.9831183,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582,0.00035920582
9175625,108,0,0.0002314927,0.0002314927,0.24091946,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.7484311,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927,0.0002314927
9245791,108,0,0.00045292103,0.00045292103,0.2420918,0.00045292103,0.00045292103,0.00045292103,0.737075,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103,0.00045292103
9346876,108,0,0.0002604483,0.0002604483,0.15058447,0.0002604483,0.0002604483,0.06676638,0.0002604483,0.0002604483,0.0002604483,0.40162212,0.0002604483,0.0002604483,0.36956617,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483,0.0002604483
9352931,108,0,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.7240797,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.2642322,0.00025408732,0.00025408732,0.00025408732,0.00025408732,0.00025408732
9591694,108,0,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.49372134,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.49486893,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304,0.0002480304
10051610,108,0,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.977228,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198,0.0004845198
10087618,108,0,0.00065107393,0.00065107393,0.54761875,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.3492926,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.0737895,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393,0.00065107393
10100328,108,0,0.00028155046,0.00028155046,0.3658565,0.6211906,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046,0.00028155046
10320929,108,0,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.31574702,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.6634183,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913,0.00045293913
10531012,108,0,0.00022894963,0.00022894963,0.28067473,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.4860991,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.22292237,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963,0.00022894963
10700148,108,0,0.0006127743,0.0006127743,0.5306707,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.44114178,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743,0.0006127743
10806067,108,0,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.98861355,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641,0.00024225641
10946305,108,0,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.9839485,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866,0.00034153866
10969025,108,0,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.7132489,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.2726563,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954,0.00030639954
11950889,108,0,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.99058443,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401,0.00020032401
12297500,108,0,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.98947084,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202,0.00022402202
