DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33
8042410,108,0,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.00042681693,0.9863419,0.00042681693,0.00042681693
8132718,108,0,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.989225,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127,0.0003367127
8673465,108,0,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.9891039,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953,0.0003404953
8707050,108,0,0.0005316851,0.0005316851,0.0005316851,0.21597946,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.46272182,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.30534777,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851,0.0005316851
9346876,108,0,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.98817354,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798,0.00036956798
9352931,108,0,0.00037412063,0.00037412063,0.98802775,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063,0.00037412063
9591694,108,0,0.00034436042,0.00034436042,0.00034436042,0.9889801,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042,0.00034436042
10051610,108,0,0.0007047672,0.0007047672,0.0007047672,0.119051196,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.85910076,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672,0.0007047672
10087618,108,0,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.97061336,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165,0.00091831165
10100328,108,0,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.599544,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.38684008,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139,0.0004392139
