DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34
8042410,108,0,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.00044565057,0.9852935,0.00044565057
8132718,108,0,0.00031290218,0.9896744,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218,0.00031290218
8673465,108,0,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.9889704,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243,0.00033423243
8707050,108,0,0.0005071347,0.0005071347,0.9832648,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347,0.0005071347
9175625,108,0,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.98897016,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087,0.00033424087
9245791,108,0,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.32122558,0.00066848745,0.00066848745,0.00066848745,0.65738297,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745,0.00066848745
9346876,108,0,0.00034605133,0.00034605133,0.8884027,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.10052385,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133,0.00034605133
9352931,108,0,0.00037232376,0.00037232376,0.9877135,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376,0.00037232376
9591694,108,0,0.00031627508,0.00031627508,0.9895631,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508,0.00031627508
10100328,108,0,0.00041429218,0.042461593,0.6054844,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.23684317,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.00041429218,0.1027822,0.00041429218,0.00041429218
