DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66
8042410,108,0,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.9850774,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384,0.00022957384
8132718,108,0,0.00016119181,0.9895222,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181,0.00016119181
8673465,108,0,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.9888081,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919,0.00017217919
8707050,108,0,0.00026124652,0.00026124652,0.69570667,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.28757304,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652,0.00026124652
9175625,108,0,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.21980917,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.00017218654,0.76917064
9245791,108,0,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.289585,0.00034437113,0.00034437113,0.00034437113,0.6883748,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113,0.00034437113
9346876,108,0,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.7536372,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.23495393,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601,0.0001782601
9352931,108,0,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.98753285,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618,0.00019179618
9591694,108,0,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.98940957,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735,0.00016292735
10100328,108,0,0.00021342021,0.00021342021,0.19776005,0.00021342021,0.00021342021,0.00021342021,0.46013242,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.12066266,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.20821247,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021,0.00021342021
