DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18
8042410,108,0,0.00084184,0.00084184,0.17404354,0.0008418401,0.00084184005,0.00084184,0.00084184,0.00084184005,0.00084183994,0.00084184,0.8124869,0.00084184,0.00084184,0.00084184005,0.00084183994,0.00084183994,0.00084184005,0.00084183994
8132718,108,0,0.000591049,0.98995185,0.0005910491,0.000591049,0.00059104897,0.000591049,0.0005910491,0.0005910491,0.000591049,0.000591049,0.000591049,0.000591049,0.000591049,0.000591049,0.000591049,0.0005910491,0.000591049,0.000591049
8673465,108,0,0.0006313778,0.00063137786,0.69971853,0.0006313778,0.0006313778,0.00063137786,0.0006313778,0.0006313778,0.0006313778,0.0006313778,0.0006313778,0.0006313779,0.00063137786,0.0006313779,0.00063137786,0.000631378,0.0006313778,0.2901792
8707050,108,0,0.0009579345,0.0009579345,0.9837147,0.0009579345,0.0009579345,0.0009579345,0.0009579345,0.0009579345,0.00095793454,0.0009579344,0.0009579345,0.0009579346,0.0009579346,0.0009579345,0.0009579345,0.0009579345,0.0009579345,0.0009579345
9175625,108,0,0.0006313777,0.00063137774,0.5747256,0.00063137774,0.0006313777,0.0006313777,0.0006313777,0.00063137774,0.0006313777,0.0006313777,0.0006313777,0.0006313777,0.0006313777,0.0006313777,0.0006313777,0.00063137774,0.0006313777,0.4151721
9245791,108,0,0.0012627876,0.0012627877,0.5675941,0.0012627875,0.0012627875,0.0012627876,0.0012627877,0.0012627877,0.0012627876,0.06691647,0.0012627877,0.0012627875,0.0012627877,0.0012627875,0.0012627875,0.0012627876,0.14889635,0.19891413
9346876,108,0,0.00065365486,0.00065365486,0.98888755,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365486,0.00065365504,0.00065365486
9352931,108,0,0.0007032806,0.0007032806,0.98804384,0.0007032806,0.0007032806,0.0007032807,0.0007032806,0.0007032806,0.0007032806,0.0007032806,0.0007032807,0.0007032807,0.0007032807,0.0007032806,0.0007032806,0.0007032806,0.0007032806,0.0007032806
9591694,108,0,0.00059741706,0.0005974171,0.9898436,0.0005974189,0.00059741706,0.00059741706,0.00059741706,0.0005974171,0.00059741706,0.00059741706,0.00059741706,0.00059741706,0.0005974171,0.00059741706,0.0005974171,0.00059741706,0.0005974171,0.00059741706
10100328,108,0,0.00078253646,0.00078253646,0.9866965,0.0007825364,0.00078253646,0.0007825364,0.00078253646,0.0007825364,0.00078253646,0.0007825364,0.0007825364,0.00078253646,0.00078253675,0.0007825364,0.0007825364,0.00078253646,0.0007825365,0.0007825364
10531012,108,0,0.0006173323,0.0006173323,0.7571937,0.0006173323,0.00061733235,0.00061733223,0.00061733235,0.0006173323,0.0006173323,0.0006173323,0.00061733235,0.0006173323,0.0006173324,0.0006173323,0.2329287,0.00061733235,0.0006173323,0.00061733223
10700148,108,0,0.0016836295,0.0016836296,0.7149086,0.0016836296,0.065299,0.0016836294,0.0016836295,0.0016836295,0.0016836296,0.0016836294,0.0016836296,0.0016836295,0.0016836295,0.0016836295,0.0016836294,0.19453792,0.0016836296,0.0016836296
10725388,108,0,0.00060389325,0.00060389325,0.0006038933,0.0006038933,0.00060389325,0.00060389325,0.00060389325,0.00060389325,0.00060389325,0.00060389325,0.00060389325,0.00060389325,0.98973376,0.00060389325,0.00060389325,0.00060389325,0.00060389325,0.00060389325
10969025,108,0,0.0007937146,0.00079371466,0.00079371466,0.00079371466,0.00079371466,0.00079371454,0.9865065,0.0007937146,0.00079371454,0.0007937146,0.0007937146,0.0007937146,0.00079371466,0.0007937146,0.00079371454,0.0007937146,0.00079371454,0.0007937146
12217649,108,0,0.00084179605,0.00084179605,0.5028654,0.00084179605,0.000841796,0.00084179605,0.0008417961,0.00084179605,0.00084179605,0.00084179605,0.00084179605,0.00084179605,0.48366556,0.00084179605,0.000841796,0.00084179605,0.00084179605,0.00084179605
12297500,108,0,0.0005848364,0.00058483647,0.82805896,0.0005848364,0.0005848364,0.00058483647,0.0005848364,0.0005848364,0.00058483647,0.00058483647,0.0005848364,0.0005848364,0.16258337,0.0005848364,0.0005848364,0.0005848364,0.00058483647,0.00058483647
12415118,108,0,0.0007215626,0.00072156265,0.98773307,0.00072156265,0.0007215626,0.0007215626,0.00072156265,0.00072156265,0.00072156265,0.0007215626,0.0007215626,0.00072156265,0.0007215626,0.00072156265,0.0007215626,0.0007215626,0.0007215626,0.00072156265
12417022,108,0,0.00082922494,0.00082922494,0.000829225,0.0008292249,0.00082922494,0.00082922494,0.00082922494,0.00082922494,0.00082922494,0.00082922494,0.00082922494,0.00082922494,0.9859031,0.00082922494,0.00082922494,0.00082922494,0.00082922494,0.0008292249
12461557,108,0,0.0015874387,0.0015874387,0.8533326,0.1212678,0.0015874387,0.0015874386,0.0015874389,0.0015874389,0.0015874387,0.0015874387,0.0015874387,0.0015874389,0.0015874389,0.0015874387,0.0015874387,0.0015874389,0.0015874387,0.0015874387
12496124,108,0,0.0010894774,0.23639597,0.6910444,0.0010894774,0.0010894774,0.0010894773,0.0010894774,0.0010894774,0.0010894774,0.0010894774,0.056217056,0.0010894774,0.0010894774,0.0010894774,0.0010894773,0.0010894774,0.0010894774,0.0010894774
12496132,108,0,0.0005342241,0.00053422415,0.9909179,0.0005342247,0.00053422403,0.00053422403,0.0005342241,0.00053422403,0.0005342241,0.00053422403,0.00053422403,0.0005342241,0.0005342241,0.0005342241,0.00053422403,0.0005342241,0.00053422415,0.0005342241
12511612,108,0,0.0004960561,0.0004960561,0.00049605616,0.0004960561,0.0004960561,0.0004960561,0.0004960561,0.00049605616,0.0004960561,0.0004960561,0.0004960561,0.0004960561,0.00049605616,0.0004960561,0.0004960561,0.991567,0.0004960561,0.0004960561
12516859,108,0,0.0011575262,0.001157526,0.7764284,0.20505068,0.0011575262,0.0011575259,0.0011575263,0.001157526,0.0011575259,0.001157526,0.0011575259,0.0011575259,0.0011575259,0.0011575259,0.0011575259,0.0011575259,0.0011575259,0.0011575259
12516860,108,0,0.0011112493,0.0011112493,0.75449187,0.0011112496,0.0011112493,0.0011112493,0.0011112493,0.0011112493,0.0011112492,0.0011112493,0.0011112493,0.22772764,0.0011112494,0.0011112494,0.0011112493,0.0011112493,0.0011112493,0.0011112493
9149812,109,1,0.0006859077,0.00068590784,0.0006859077,0.9883393,0.0006859078,0.00068590767,0.0006859077,0.00068590767,0.0006859077,0.0006859077,0.0006859077,0.0006859077,0.00068590784,0.0006859077,0.0006859078,0.0006859077,0.0006859077,0.0006859077
9187765,109,1,0.0015016939,0.001501694,0.0015016942,0.7885009,0.0015016939,0.0015016939,0.0015016943,0.0015016939,0.18747163,0.0015016939,0.0015016939,0.0015016939,0.0015016939,0.0015016944,0.0015016939,0.0015016939,0.0015016939,0.0015016939
9666006,109,1,0.112729795,0.0014622789,0.0014622791,0.75730485,0.0014622788,0.0014622789,0.0014622792,0.0014622788,0.001462279,0.001462279,0.001462279,0.0014622788,0.0014622788,0.0014622792,0.0014622788,0.0014622788,0.0014622789,0.108030565
9676381,109,1,0.3650678,0.0008418433,0.10593852,0.51636565,0.0008418432,0.0008418434,0.00084184326,0.00084184326,0.00084184326,0.00084184326,0.00084184326,0.00084184326,0.00084184326,0.00084184326,0.0008418433,0.0008418435,0.00084184326,0.0008418433
9836710,109,1,0.24181361,0.26089472,0.001683607,0.38612795,0.001683607,0.0016836069,0.0016836069,0.0016836069,0.0016836069,0.0016836069,0.001683607,0.087593034,0.0016836069,0.0016836069,0.0016836069,0.001683607,0.0016836069,0.0016836068
9889212,109,1,0.11306461,0.18191111,0.0005612559,0.611743,0.0005612559,0.00056125585,0.050305687,0.0005612559,0.00056125585,0.00056125585,0.00056125585,0.0005612559,0.00056125585,0.00056125585,0.00056125585,0.0005612559,0.03567914,0.0005612559
