DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51
8042410,108,0,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.00028417542,0.9857912,0.00028417542,0.00028417542,0.00028417542
8673465,108,0,0.00022282614,0.9888589,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614,0.00022282614
9175625,108,0,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.98743033,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563,0.00025139563
9245791,108,0,0.00045602047,0.9771993,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047,0.00045602047
9346876,108,0,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.98818773,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899,0.00023624899
9352931,108,0,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.98789614,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127,0.00024208127
10051610,108,0,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.55754554,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.41957632,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382,0.00046690382
10087618,108,0,0.000676177,0.56247395,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.099035144,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.30603492,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177,0.000676177
10320929,108,0,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.97914,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452,0.00041720452
10700148,108,0,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.97276604,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816,0.0005446816
10725388,108,0,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.98922604,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028,0.00021548028
