DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48
8042410,108,0,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.00031566722,0.98516357,0.00031566722
8132718,108,0,0.00022163586,0.9895818,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586,0.00022163586
8673465,108,0,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.98887205,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704,0.00023674704
8707050,108,0,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.182917,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.22514406,0.00035924095,0.20006353,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.00035924095,0.37606913,0.00035924095,0.00035924095,0.00035924095
9175625,108,0,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.9888721,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372,0.00023675372
9245791,108,0,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.11616467,0.00047350943,0.00047350943,0.00047350943,0.8620546,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943,0.00047350943
9346876,108,0,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.98847944,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955,0.00024510955
9352931,108,0,0.00026372468,0.00026372468,0.98760355,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468,0.00026372468
9591694,108,0,0.00022403157,0.00022403157,0.49226353,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.49743098,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157,0.00022403157
10100328,108,0,0.00029348626,0.03880335,0.14948763,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.03777021,0.30288634,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.025615806,0.00029348626,0.00029348626,0.36627206,0.00029348626,0.050791677,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.01663349,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626,0.00029348626
