DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39
8042410,108,0,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.986276,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542,0.0003611542
8132718,108,0,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.9891731,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796,0.00028490796
8673465,108,0,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.0002881097,0.98905176,0.0002881097,0.0002881097
8707050,108,0,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.00044985776,0.9829054,0.00044985776,0.00044985776
9346876,108,0,0.00031272016,0.00031272016,0.12558201,0.00031272016,0.00031272016,0.36629832,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.00031272016,0.24670182,0.25047207,0.00031272016
9352931,108,0,0.00031656324,0.00031656324,0.98796993,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324,0.00031656324
9591694,108,0,0.00029138025,0.00029138025,0.00029138025,0.98892707,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025,0.00029138025
10051610,108,0,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.4977459,0.00059636653,0.00059636653,0.00059636653,0.00059636653,0.48018858,0.00059636653,0.00059636653
10087618,108,0,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.00077702827,0.9704729,0.00077702827,0.00077702827
10100328,108,0,0.00037161878,0.00037161878,0.98587775,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878,0.00037161878
