DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49
8042410,108,0,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.9858021,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849,0.0002957849
8673465,108,0,0.00023191981,0.9888676,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981,0.00023191981
9175625,108,0,0.00026165493,0.00026165493,0.18961844,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.79808354,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493,0.00026165493
9245791,108,0,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.97721785,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194,0.0004746194
9346876,108,0,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.98819697,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637,0.00024589637
9352931,108,0,0.00025197148,0.00025197148,0.10636217,0.00025197148,0.00025197148,0.00025197148,0.88179487,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148,0.00025197148
10051610,108,0,0.00048594395,0.00048594395,0.36149096,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.00048594395,0.61566913,0.00048594395,0.00048594395
10087618,108,0,0.0007037625,0.0007037625,0.24138586,0.7255366,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625,0.0007037625
10320929,108,0,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.9791566,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918,0.00043422918
10700148,108,0,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.97278816,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117,0.0005669117
