DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84,Topic_85,Topic_86
8042410,108,0,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.9856757,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537,0.00016852537
8673465,108,0,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.98876864,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369,0.0001321369
9175625,108,0,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.8221069,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.16537088,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015,0.00014908015
9245791,108,0,0.0002704271,0.6610079,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.31627762,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271,0.0002704271
9346876,108,0,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.9880919,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749,0.00014009749
9352931,108,0,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.98779756,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927,0.00014355927
10051610,108,0,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.9764667,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863,0.000276863
10087618,108,0,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.48314637,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.4831719,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977,0.000400977
10320929,108,0,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.00024740706,0.9789704,0.00024740706
10700148,108,0,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.54966307,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.15501788,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.26851028,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837,0.00032300837
