DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28
8042410,108,0,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.0005030412,0.9864179
8132718,108,0,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.98928565,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792,0.00039683792
8673465,108,0,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.21206866,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.77749735,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084,0.0004013084
8707050,108,0,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.9830824,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906,0.0006265906
9346876,108,0,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.9882401,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196,0.00043556196
9352931,108,0,0.00044094192,0.00044094192,0.00044094192,0.06681068,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.921725,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192,0.00044094192
9591694,108,0,0.00040585382,0.00040585382,0.00040585382,0.9890423,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382,0.00040585382
10051610,108,0,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.9775737,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122,0.0008306122
10087618,108,0,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.9707781,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122,0.0010823122
10100328,108,0,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.20413792,0.00051765586,0.5082867,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.00051765586,0.27463418,0.00051765586,0.00051765586,0.00051765586,0.00051765586
10320929,108,0,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.27674857,0.46005353,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.24419905,0.0007599669,0.0007599669,0.0007599669,0.0007599669,0.0007599669
10531012,108,0,0.0004152993,0.0004152993,0.0004152993,0.2208477,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.7683547,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993,0.0004152993
10725388,108,0,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.98940337,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769,0.0003924769
10806067,108,0,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.16695043,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.00044646268,0.82144153,0.00044646268,0.00044646268
10946305,108,0,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.98392797,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719,0.0005952719
10969025,108,0,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.9853893,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417,0.0005411417
11950889,108,0,0.0003369664,0.0003369664,0.0003369664,0.1704343,0.0003369664,0.0003369664,0.0003369664,0.8208047,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664,0.0003369664
12217649,108,0,0.0005669464,0.0005669464,0.0005669464,0.35208398,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.32091755,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.0005669464,0.31282502,0.0005669464,0.0005669464,0.0005669464,0.0005669464
12297500,108,0,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.5180609,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.17969228,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.16767412,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.00038823707,0.12525527,0.00038823707,0.00038823707
12415118,108,0,0.00048924977,0.00048924977,0.00048924977,0.98679066,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977,0.00048924977
