DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23
8042410,108,0,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.0006301627,0.899533,0.0006301627,0.08723352,0.0006301627
8673465,108,0,0.0004940927,0.98912954,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927,0.0004940927
9175625,108,0,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.9877359,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461,0.0005574461
9245791,108,0,0.0010111793,0.9777532,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793,0.0010111793
9346876,108,0,0.98847455,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435,0.00052386435
9352931,108,0,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.6503125,0.0005368101,0.0005368101,0.0005368101,0.33841422,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101,0.0005368101
10051610,108,0,0.0010352518,0.0010352518,0.89133364,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.086925276,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518,0.0010352518
10087618,108,0,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.96701527,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116,0.0014993116
10320929,108,0,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.97964704,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484,0.00092511484
10700148,108,0,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.0012077801,0.9734288,0.0012077801,0.0012077801
