DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
8042410,108,0,0.00093901024,0.0009390108,0.00093901105,0.0009390101,0.00093900977,0.0009390099,0.00093901064,0.0009390116,0.00093901076,0.00093901076,0.98685396,0.0009390096,0.0009390134,0.0009390103,0.0009390105
8132718,108,0,0.00074077194,0.00074077223,0.00074077223,0.00074077514,0.00074077176,0.00074077165,0.00074077165,0.00074077223,0.0007407718,0.000740772,0.98962927,0.00074077176,0.00074077176,0.00074077176,0.00074077176
8673465,108,0,0.00074909505,0.00074909505,0.98951286,0.0007490951,0.00074909505,0.0007490949,0.00074909505,0.0007490958,0.000749095,0.000749095,0.00074909587,0.000749095,0.0007490958,0.00074909505,0.0007490949
8707050,108,0,0.0011696484,0.0011696477,0.0011696502,0.30599794,0.0011696476,0.0011696473,0.67879677,0.0011696478,0.0011696476,0.0011696477,0.0011696483,0.0011696479,0.0011696472,0.0011696476,0.001169647
9346876,108,0,0.0008130836,0.00081308256,0.33506233,0.0008130836,0.00081308215,0.0008130819,0.0008130815,0.00081308314,0.04142167,0.61375904,0.0008130824,0.00081308204,0.00081308157,0.0008130819,0.00081308157
9352931,108,0,0.0008230871,0.00082308706,0.988477,0.0008230874,0.0008230866,0.0008230865,0.0008230868,0.0008230873,0.0008230868,0.0008230873,0.00082308723,0.0008230868,0.00082308694,0.00082308677,0.0008230871
9591694,108,0,0.0007575988,0.0007575988,0.0007576008,0.9893938,0.0007575986,0.0007575986,0.0007575983,0.00075759884,0.00075759925,0.000757599,0.0007575992,0.00075759867,0.0007575985,0.00075759867,0.00075759867
10051610,108,0,0.0015504792,0.0015504801,0.97829354,0.0015504805,0.0015504801,0.0015504789,0.0015504801,0.0015504812,0.0015504796,0.0015504801,0.0015504843,0.0015504792,0.0015504786,0.0015504789,0.001550479
10087618,108,0,0.10748769,0.002020498,0.6308925,0.12918478,0.0020205025,0.0020204976,0.03209341,0.080136806,0.002020501,0.0020204985,0.002020502,0.0020204997,0.0020204973,0.0020205006,0.0020204983
10100328,108,0,0.0009662255,0.0009662259,0.9864731,0.0009662254,0.00096622517,0.00096622587,0.00096622563,0.00096622575,0.0009662251,0.0009662265,0.00096622575,0.0009662253,0.0009662254,0.000966225,0.00096622517
10320929,108,0,0.0014184952,0.001418494,0.0014184949,0.98014134,0.001418494,0.0014184935,0.0014184933,0.0014184949,0.0014184943,0.0014184943,0.0014185065,0.0014184931,0.0014184938,0.0014184938,0.0014184935
10531012,108,0,0.0007752549,0.263366,0.29062513,0.3011886,0.00077525474,0.00077525474,0.0007752552,0.00077525544,0.00077525456,0.13629255,0.0007752549,0.0007752547,0.0007752547,0.00077525416,0.00077525456
10725388,108,0,0.0007326746,0.00073267636,0.36994284,0.115818046,0.4233347,0.00073267485,0.00073267514,0.0007326758,0.025428202,0.058149587,0.000732676,0.0007326758,0.000732675,0.0007326752,0.00073267444
10806067,108,0,0.0008333623,0.0008333625,0.0008333625,0.00083336263,0.0008333623,0.0008333619,0.0008333618,0.00083336263,0.00083336217,0.00083336234,0.98833305,0.00083336234,0.0008333619,0.0008333623,0.000833362
10946305,108,0,0.0011111972,0.0011111974,0.0011111968,0.0011111966,0.0011111966,0.0011111961,0.001111196,0.0011111965,0.0011111967,0.9844433,0.0011111979,0.001111197,0.0011111955,0.0011111966,0.0011111957
10969025,108,0,0.0010102212,0.0010102211,0.0010102264,0.0010102226,0.0010102203,0.69299656,0.0010102201,0.0010102211,0.0010102221,0.0010102218,0.29387063,0.0010102204,0.0010102222,0.0010102207,0.0010102207
11950889,108,0,0.0006290451,0.107476994,0.1509798,0.07745748,0.0006290454,0.0006290449,0.0006290458,0.33897704,0.00062904606,0.00062904524,0.3188183,0.0006290452,0.000629045,0.0006290447,0.0006290446
12217649,108,0,0.001058317,0.23781405,0.32686502,0.31192634,0.0010583159,0.0010583163,0.0010583167,0.001058317,0.0010583157,0.0010583184,0.0010583169,0.111753285,0.0010583155,0.0010583153,0.0010583154
12297500,108,0,0.00072468066,0.00072468095,0.00072468194,0.00072468206,0.0007246809,0.0007246802,0.00072468043,0.00072468084,0.0007246801,0.9898546,0.00072468154,0.0007246801,0.00072468043,0.0007246805,0.0007246803
12415118,108,0,0.0009133532,0.0009133529,0.5249317,0.21514092,0.000913353,0.0009133533,0.0009133523,0.13488498,0.00091335486,0.0009133539,0.0009133542,0.11499566,0.00091335195,0.00091335474,0.0009133533
12417022,108,0,0.0010754074,0.0010754089,0.57843614,0.0010754074,0.0010754078,0.0010754064,0.0010754061,0.40758374,0.001075407,0.0010754078,0.001075407,0.0010754061,0.001075407,0.0010754091,0.0010754067
12461557,108,0,0.0019609807,0.0019609774,0.71134245,0.08616733,0.001960975,0.0019609733,0.0019609747,0.17895868,0.001960982,0.0019609763,0.0019609754,0.0019609742,0.001960974,0.0019609737,0.0019609756
12511612,108,0,0.0006945113,0.03586165,0.3444257,0.0006945126,0.00069451256,0.0006945112,0.00069451315,0.2840015,0.0006945113,0.0006945124,0.32807162,0.00069451146,0.00069451163,0.00069451175,0.000694511
12516859,108,0,0.0013606388,0.0013606392,0.47007227,0.5122397,0.0013606376,0.0013606395,0.0013606383,0.00136064,0.0013606412,0.0013606392,0.0013606392,0.0013606382,0.0013606419,0.0013606395,0.0013606402
8908519,109,1,0.11202152,0.0009804802,0.19976583,0.0009804813,0.000980479,0.00098048,0.0009804785,0.0009804796,0.676447,0.0009804791,0.0009804819,0.0009804787,0.0009804815,0.0009804801,0.0009804786
8940425,109,1,0.030194838,0.00078440417,0.017947428,0.015742643,0.0007844038,0.000784404,0.00078440504,0.0007844043,0.9274867,0.0007844048,0.00078440417,0.000784404,0.00078440417,0.00078440574,0.0007844043
9149812,109,1,0.23063262,0.00081310543,0.0008131047,0.120763324,0.10993767,0.0008131056,0.00081310526,0.00081310736,0.52972233,0.0008131047,0.0008131056,0.00081310415,0.00081310613,0.00081310514,0.0008131043
9187765,109,1,0.16458623,0.0019049642,0.09654661,0.035893794,0.0019049668,0.0019049662,0.0019049664,0.001904966,0.68201894,0.0019049639,0.0019049649,0.0019049641,0.0019049634,0.0019049649,0.0019049655
9666006,109,1,0.10016638,0.0017545314,0.001754532,0.03330528,0.001754532,0.001754531,0.0017545313,0.0017545319,0.8454742,0.0017545314,0.0017545308,0.001754533,0.0017545325,0.0017545325,0.0017545308
9836710,109,1,0.0020834727,0.2543329,0.0020834703,0.0020834694,0.0020834708,0.0020834703,0.0020834703,0.002083474,0.60476977,0.0020834717,0.0020834713,0.0020834703,0.1158956,0.0020834708,0.0020834703
10029323,109,1,0.6130608,0.00064727874,0.00064727914,0.0006472801,0.0006472784,0.000647279,0.00064727885,0.0006472786,0.37852472,0.00064727885,0.00064727914,0.0006472784,0.0006472786,0.00064727856,0.0006472784
10084106,109,1,0.24791417,0.0009010113,0.08440131,0.040802673,0.0009010132,0.0009010136,0.0009010121,0.00090101257,0.59614784,0.0009010113,0.0009010116,0.00090101245,0.0009010109,0.021723974,0.0009010113
10224010,109,1,0.0013073527,0.0013073533,0.001307352,0.001307353,0.0013073515,0.0013073509,0.0013073504,0.0013073513,0.62350416,0.0013073522,0.0013073507,0.001307351,0.21115057,0.08802052,0.062943935
10419204,109,1,0.000833362,0.00083336193,0.0008333617,0.0008333618,0.0008333618,0.0008333618,0.0008333617,0.00083336246,0.98833305,0.0008333624,0.0008333617,0.0008333623,0.00083336193,0.0008333618,0.000833362
10440566,109,1,0.0013606568,0.0013606536,0.035408,0.001360654,0.0013606532,0.0013606547,0.0013606531,0.0013606538,0.8266421,0.0013606537,0.0013606546,0.0013606561,0.0013606533,0.121622115,0.0013606526
10457842,109,1,0.6038716,0.0010417148,0.0010417146,0.0010417154,0.0010417146,0.0010417149,0.0010417143,0.0010417146,0.3825864,0.0010417148,0.0010417145,0.0010417147,0.0010417142,0.0010417154,0.0010417145
10574095,109,1,0.0017095252,0.001709527,0.078399695,0.001709528,0.0017095271,0.0017095271,0.0017095264,0.0017095271,0.8993766,0.0017095264,0.0017095279,0.0017095268,0.0017095258,0.0017095264,0.0017095264
10599890,109,1,0.23306964,0.0008773294,0.0008773294,0.0008773296,0.0008773288,0.051927917,0.0008773297,0.0008773292,0.65692455,0.00087733037,0.01776,0.0008773291,0.00087732903,0.031544533,0.0008773292
