DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35
8042410,108,0,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.9852802,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278,0.0004329278
8132718,108,0,0.00030396774,0.98966485,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774,0.00030396774
8673465,108,0,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.9735439,0.0003246867,0.0003246867,0.0003246867,0.015741287,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867,0.0003246867
8707050,108,0,0.00049264455,0.00049264455,0.7481297,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.00049264455,0.23561259,0.00049264455,0.00049264455
9175625,108,0,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.98896044,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972,0.00032468972
9245791,108,0,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.97792083,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383,0.000649383
9346876,108,0,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.0003361625,0.9885705
9352931,108,0,0.0003616851,0.0003616851,0.96881807,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.01924601,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851,0.0003616851
9591694,108,0,0.00030724597,0.00030724597,0.4653419,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.04398379,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.00030724597,0.48084223,0.00030724597,0.00030724597
10100328,108,0,0.0004024406,0.0004024406,0.08521039,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.0004024406,0.901509,0.0004024406,0.0004024406,0.0004024406
