DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74
8042410,108,0,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.34049314,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.05917295,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.58579624,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429,0.00020476429
8132718,108,0,0.00014376416,0.98950666,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416,0.00014376416
8673465,108,0,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.9887907,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677,0.0001535677
8707050,108,0,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.98299146,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841,0.00023299841
9175625,108,0,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.98879075,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664,0.0001535664
9245791,108,0,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.9775808,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833,0.00030712833
9346876,108,0,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.11153096,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.24270292,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.0001589933,0.63447756,0.0001589933
9352931,108,0,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.987513,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363,0.00017106363
9591694,108,0,0.00014531703,0.00014531703,0.371261,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.6182776,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703,0.00014531703
10100328,108,0,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.9861059,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401,0.0001903401
