DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30
8132718,108,0,0.00034367794,0.00034367794,0.00034367794,0.56289506,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.42748216,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794,0.00034367794
8673465,108,0,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.0003663162,0.98937684
8707050,108,0,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.38444796,0.00057474297,0.5994593,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297,0.00057474297
9175625,108,0,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.988627,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452,0.00039217452
9245791,108,0,0.00062895194,0.00062895194,0.9817607,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194,0.00062895194
9591694,108,0,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.9897161,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993,0.00035461993
10051610,108,0,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.9758323,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177,0.00083337177
10087618,108,0,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.9697904,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713,0.001041713
10100328,108,0,0.98578393,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567,0.00049021567
10320929,108,0,0.00070929376,0.00070929376,0.23887016,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.33770502,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.40427405,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376,0.00070929376
