DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43
8042410,108,0,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.0003275599,0.9862426,0.0003275599,0.0003275599
8132718,108,0,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.9891474,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607,0.00025840607
8673465,108,0,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.9890252,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662,0.00026130662
8707050,108,0,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.057612535,0.0004080122,0.0004080122,0.9256591,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122,0.0004080122
9346876,108,0,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.00028362073,0.9880879,0.00028362073
9352931,108,0,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.00028711942,0.98794097
9591694,108,0,0.00026427672,0.00026427672,0.00026427672,0.98890096,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672,0.00026427672
10051610,108,0,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.23169239,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.5653359,0.00054087705,0.00054087705,0.1813371,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705,0.00054087705
10087618,108,0,0.00070474576,0.00070474576,0.35024467,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.6208614,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576,0.00070474576
10100328,108,0,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.41383767,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.0003370662,0.09191155,0.0003370662,0.15276423,0.0003370662,0.0003370662,0.0003370662,0.32834104,0.0003370662,0.0003370662
