DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68
8042410,108,0,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.9861211,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777,0.00020712777
8132718,108,0,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.9890506,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525,0.00016340525
8673465,108,0,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.98892784,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378,0.0001652378
8707050,108,0,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.6600352,0.00025801323,0.00025801323,0.3229361,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323,0.00025801323
9346876,108,0,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.26997423,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.068371564,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.6499952,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125,0.00017935125
9352931,108,0,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.98783475,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007,0.00018156007
9591694,108,0,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.988802,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818,0.00016711818
10051610,108,0,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.97708553,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822,0.00034200822
10087618,108,0,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.4485693,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.5220184,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702,0.00044564702
10100328,108,0,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.77421844,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.21171343,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688,0.00021313688
