DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41
8042410,108,0,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.9858599,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574,0.00035349574
8673465,108,0,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.9889129,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983,0.00027716983
9175625,108,0,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.9874916,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468,0.00031270468
9245791,108,0,0.0005672503,0.6302639,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.34761244,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503,0.0005672503
9346876,108,0,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.25868577,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.000293882,0.7298526,0.000293882,0.000293882,0.000293882,0.000293882
9352931,108,0,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.98795426,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483,0.00030113483
10051610,108,0,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.6479467,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.00058078824,0.32940185,0.00058078824
10087618,108,0,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.34563512,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.6215608,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664,0.00084110664
10320929,108,0,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.97924113,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626,0.0005189626
10700148,108,0,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.0006775368,0.97289854,0.0006775368
