DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68
8132718,108,0,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.17723121,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.6519736,0.00015161639,0.16093977,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639,0.00015161639
8673465,108,0,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.9891717,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766,0.00016160766
8707050,108,0,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.9830117,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816,0.00025355816
9175625,108,0,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.9884077,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405,0.00017301405
9245791,108,0,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.9814094,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545,0.00027747545
9591694,108,0,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.9895167,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955,0.00015644955
10051610,108,0,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.9753669,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926,0.00036765926
10087618,108,0,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.7042666,0.00045959037,0.00045959037,0.26540053,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037,0.00045959037
10100328,108,0,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.9855086,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203,0.00021627203
10320929,108,0,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.18275975,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.7965886,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858,0.00031290858
10531012,108,0,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.9886737,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847,0.00016903847
