DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36
8042410,108,0,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.8313756,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.15493573,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019,0.0004026019
8673465,108,0,0.00031566824,0.98895127,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824,0.00031566824
9175625,108,0,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.987535,0.00035613985,0.00035613985,0.00035613985,0.00035613985,0.00035613985
9245791,108,0,0.00064602564,0.97738844,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564,0.00064602564
9346876,108,0,0.9882855,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038,0.00033469038
9352931,108,0,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.6271121,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.3612271,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724,0.00034295724
10051610,108,0,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.9768501,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206,0.0006614206
10087618,108,0,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.96647316,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849,0.0009578849
10320929,108,0,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.97931296,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451,0.0005910451
10700148,108,0,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.97299236,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348,0.0007716348
