DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53
8042410,108,0,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.0002734628,0.98577994,0.0002734628,0.0002734628,0.0002734628
8673465,108,0,0.00021441514,0.98885065,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514,0.00021441514
9175625,108,0,0.00024191348,0.36693078,0.00024191348,0.00024191348,0.00024191348,0.13315897,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.4379068,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.00024191348,0.05014995,0.00024191348,0.00024191348
9245791,108,0,0.0004388108,0.9771824,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108,0.0004388108
9346876,108,0,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.9881784,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044,0.00022734044
9352931,108,0,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.98788685,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054,0.00023295054
10051610,108,0,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.9766391,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165,0.00044925165
10087618,108,0,0.0006506472,0.5709521,0.0006506472,0.0006506472,0.39586562,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472,0.0006506472
10320929,108,0,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.97912437,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164,0.00040146164
10700148,108,0,0.16645189,0.2234,0.00052415824,0.00052415824,0.00052415824,0.24322298,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.1280772,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.00052415824,0.07129885,0.00052415824,0.044196893,0.00052415824,0.00052415824,0.00052415824,0.09924147,0.00052415824,0.00052415824,0.00052415824
10725388,108,0,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.98921794,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881,0.00020734881
