DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36
8042410,108,0,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.00042089602,0.98526865,0.00042089602,0.00042089602,0.00042089602
8132718,108,0,0.00029552213,0.9896564,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213,0.00029552213
8673465,108,0,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.98895144,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803,0.00031566803
8707050,108,0,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.98323655,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847,0.00047894847
9175625,108,0,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.98895144,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684,0.0003156684
9245791,108,0,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.9779027,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474,0.00063134474
9346876,108,0,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.0003268179,0.9885614,0.0003268179
9352931,108,0,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.9876927,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373,0.00035163373
9591694,108,0,0.00029871237,0.00029871237,0.428016,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.00029871237,0.56182754,0.00029871237,0.00029871237,0.00029871237
10100328,108,0,0.0003912659,0.0003912659,0.3039367,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.3717094,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.0003912659,0.3114418,0.0003912659,0.0003912659,0.0003912659,0.0003912659
10531012,108,0,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.00030865785,0.28861812,0.00030865785,0.7008875,0.00030865785
10700148,108,0,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.25028384,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.00084180426,0.23215973,0.00084180426,0.48977688,0.00084180426
10725388,108,0,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.98943174,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363,0.00030194363
10969025,108,0,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.98611,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825,0.00039684825
12217649,108,0,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.7100329,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.0004208926,0.2756565,0.0004208926,0.0004208926,0.0004208926
12297500,108,0,0.00029241454,0.00029241454,0.2885431,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.40350974,0.00029241454,0.29829723,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454,0.00029241454
12415118,108,0,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.98737335,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644,0.00036075644
12417022,108,0,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.98548836,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924,0.00041460924
12461557,108,0,0.0007937194,0.0007937194,0.83966935,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.13334346,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194,0.0007937194
12496124,108,0,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.3792851,0.0005447072,0.102709375,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0927757,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.0005447072,0.4077988,0.0005447072,0.0005447072,0.0005447072
12496132,108,0,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.0002671004,0.9906515,0.0002671004,0.0002671004,0.0002671004
12511612,108,0,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.00024802683,0.991319,0.00024802683,0.00024802683,0.00024802683,0.00024802683
12516859,108,0,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.58743095,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.0005787261,0.39289215,0.0005787261,0.0005787261,0.0005787261
12516860,108,0,0.0005556193,0.0005556193,0.2711585,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.25792965,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.0005556193,0.2268048,0.0005556193,0.22632684,0.0005556193
9149812,109,1,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.49005473,0.49828476,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526,0.0003429526
9187765,109,1,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.58820623,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.00075080915,0.38626596,0.00075080915,0.00075080915,0.00075080915
9666006,109,1,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.5359206,0.2734454,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.16650905,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515,0.0007310515
9676381,109,1,0.5604093,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.42527947,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565,0.00042090565
9836710,109,1,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.11566952,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.33193097,0.32572147,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.19974038,0.0008417928,0.0008417928,0.0008417928,0.0008417928,0.0008417928
9889212,109,1,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.47059974,0.51985973,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598,0.000280598
10029323,109,1,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.99056053,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959,0.0002696959
10084106,109,1,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.5221831,0.4653893,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344,0.00036551344
10224010,109,1,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.35528162,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.33464202,0.19569595,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.096949056,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154,0.0005447154
10419204,109,1,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.4324406,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.22138534,0.33471456,0.00034725113,0.00034725113,0.00034725113,0.00034725113,0.00034725113
10440566,109,1,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.46277326,0.00048735045,0.00048735045,0.5206566,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045,0.00048735045
10599890,109,1,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.9873732,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095,0.00036076095
