DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33
8042410,108,0,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.98530626,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942,0.00045916942
8132718,108,0,0.00032238627,0.98968333,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627,0.00032238627
8673465,108,0,0.00034437748,0.00034437748,0.34235182,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.088090144,0.00034437748,0.00034437748,0.00034437748,0.55922633,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748,0.00034437748
8707050,108,0,0.0005225032,0.0005225032,0.9832794,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032,0.0005225032
9175625,108,0,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.98898005,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813,0.00034436813
9245791,108,0,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.9779605,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527,0.00068872527
9346876,108,0,0.00035653342,0.00035653342,0.9885906,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342,0.00035653342
9352931,108,0,0.00038360353,0.00038360353,0.9877243,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353,0.00038360353
9591694,108,0,0.0003258587,0.0003258587,0.9042022,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0003258587,0.0856958,0.0003258587,0.0003258587,0.0003258587
10100328,108,0,0.06049056,0.00042685244,0.6569265,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.09434321,0.17586063,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244,0.00042685244
10531012,108,0,0.00033672503,0.00033672503,0.74936557,0.00033672503,0.110994406,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.12953795,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503,0.00033672503
