DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52
8042410,108,0,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.9861843,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194,0.00027087194
8132718,108,0,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.02583597,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.06251269,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.9016255,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665,0.00020459665
8707050,108,0,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.57895464,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.40446606,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702,0.00033159702
9175625,108,0,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.98910135,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316,0.00021368316
9245791,108,0,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.9786785,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082,0.00041807082
9346876,108,0,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.98773956,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917,0.0002403917
9352931,108,0,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.98803794,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025,0.00023453025
9591694,108,0,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.6116806,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.37687117,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195,0.00022895195
10051610,108,0,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.9771906,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994,0.00044724994
10087618,108,0,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.9693508,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815,0.00060097815
10100328,108,0,0.00025989162,0.00025989162,0.00025989162,0.6719539,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.3150513,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162,0.00025989162
10320929,108,0,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.97867846,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482,0.00041808482
10531012,108,0,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.9892212,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335,0.000211335
