DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63
8042410,108,0,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.9850877,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692,0.00024050692
8132718,108,0,0.0001688684,0.9895277,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684,0.0001688684
8673465,108,0,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.9888147,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918,0.00018037918
8707050,108,0,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.98303205,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708,0.00027367708
9175625,108,0,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.98881453,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061,0.00018038061
9245791,108,0,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.00036076087,0.9776328,0.00036076087,0.00036076087
9346876,108,0,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.04364138,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.94496536,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457,0.00018675457
9352931,108,0,0.00020093356,0.00020093356,0.9875393,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356,0.00020093356
9591694,108,0,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.1824328,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.8071544,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633,0.00017068633
10100328,108,0,0.00022357685,0.00022357685,0.83542997,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.15093024,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685,0.00022357685
10531012,108,0,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.17269321,0.8165467,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762,0.0001763762
10700148,108,0,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.35133326,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.6193245,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124,0.00048102124
10725388,108,0,0.00017254702,0.00017254702,0.31687436,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.20047346,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.017753413,0.00017254702,0.106257156,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.34863314,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702,0.00017254702
10969025,108,0,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.9859379,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651,0.0002267651
12217649,108,0,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.23128515,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.75404346,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857,0.00024050857
12297500,108,0,0.00016709372,0.00016709372,0.61127126,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.3367655,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.041935727,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372,0.00016709372
