DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43
8042410,108,0,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.9852006,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342,0.00035238342
8132718,108,0,0.0002474138,0.98960924,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138,0.0002474138
8673465,108,0,0.0002642823,0.0002642823,0.29594806,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.69321674,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823,0.0002642823
8707050,108,0,0.0004009863,0.0004009863,0.98315954,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863,0.0004009863
9175625,108,0,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.9889004,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318,0.00026428318
9245791,108,0,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.9778008,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688,0.0005285688
9346876,108,0,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.9885084,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372,0.00027361372
9352931,108,0,0.00029439398,0.00029439398,0.9876362,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398,0.00029439398
9591694,108,0,0.00025007635,0.00025007635,0.9894974,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635,0.00025007635
10100328,108,0,0.00032756562,0.00032756562,0.98624307,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562,0.00032756562
10531012,108,0,0.00025841634,0.00025841634,0.595387,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.24140687,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.00025841634,0.15287006
10700148,108,0,0.00070477434,0.00070477434,0.50504005,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.06408065,0.00070477434,0.19672889,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.049503233,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.00070477434,0.15786529
10725388,108,0,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.9893828,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348,0.00025279348
10969025,108,0,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.9860467,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025,0.00033224025
12217649,108,0,0.0003523828,0.0003523828,0.6715113,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.31404188,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828,0.0003523828
12297500,108,0,0.0002448122,0.0002448122,0.47442937,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.5155339,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122,0.0002448122
12415118,108,0,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.98731494,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387,0.0003020387
12417022,108,0,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.98542166,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944,0.00034711944
12461557,108,0,0.00066450593,0.00066450593,0.97209233,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593,0.00066450593
12496124,108,0,0.0004560346,0.0004560346,0.62116253,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.36014074,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346,0.0004560346
12496132,108,0,0.00022362606,0.00022362606,0.9695044,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.021327456,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606,0.00022362606
12511612,108,0,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.99127877,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107,0.00020765107
12516859,108,0,0.00048452237,0.00048452237,0.63633114,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.3438038,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237,0.00048452237
12516860,108,0,0.00046517196,0.00046517196,0.43545666,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.1600951,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.00046517196,0.3858411,0.00046517196,0.00046517196,0.00046517196
9149812,109,1,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.61116576,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.37706244,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588,0.00028712588
9187765,109,1,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.33438742,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.63984114,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852,0.0006285852
9666006,109,1,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.3584988,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.6164079,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913,0.00061204913
9676381,109,1,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.9852008,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945,0.00035236945
9836710,109,1,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.08918454,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.8819211,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356,0.00070475356
9889212,109,1,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.8159441,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.17442457,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745,0.00023491745
10029323,109,1,0.00022579782,0.491075,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.49966785,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782,0.00022579782
10084106,109,1,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.45590597,0.00030601348,0.00030601348,0.00030601348,0.53154767,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348,0.00030601348
10224010,109,1,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.9808477,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113,0.0004560113
10419204,109,1,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.9877905,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064,0.0002907064
10440566,109,1,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.4075509,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.5757207,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527,0.00040801527
10599890,109,1,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.98731464,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635,0.00030203635
10620568,109,1,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.9874779,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818,0.00029815818
10652180,109,1,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.98697704,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213,0.00031008213
10713370,109,1,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.9877906,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931,0.00029070931
10877778,109,1,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.22731204,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.7606178,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744,0.00029439744
10966386,109,1,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.5028363,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.48043507,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086,0.00040802086
10966441,109,1,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.26363117,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.7214694,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457,0.00036340457
12144770,109,1,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.46910864,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.51599276,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583,0.00036338583
