DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51
8042410,108,0,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.98514515,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136,0.00029710136
8132718,108,0,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.7619312,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.22784725,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456,0.00020860456
8673465,108,0,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.4157992,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.39557242,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.00022283533,0.17793243,0.00022283533
8707050,108,0,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.490438,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089,0.4929958,0.000338089,0.000338089,0.000338089,0.000338089,0.000338089
9175625,108,0,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.98885906,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035,0.00022282035
9245791,108,0,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.9777179,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754,0.00044564754
9346876,108,0,0.0002306975,0.0002306975,0.63592565,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.0002306975,0.35277036,0.0002306975
9352931,108,0,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.9875896,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934,0.00024820934
9591694,108,0,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.98945767,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479,0.0002108479
10100328,108,0,0.00027619003,0.00027619003,0.27551365,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.14868774,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.26177227,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.053581815,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.0376005,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.00027619003,0.027129661,0.18356216,0.00027619003
