DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84,Topic_85,Topic_86
8132718,108,0,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.98981076,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706,0.00011987706
8673465,108,0,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.9891386,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208,0.00012778208
8707050,108,0,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.24125789,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.4562946,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.28580683,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227,0.00020049227
9175625,108,0,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.9883721,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321,0.00013680321
9245791,108,0,0.0002194026,0.0002194026,0.2516488,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.72992116,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026,0.0002194026
9591694,108,0,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.48753202,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.50207704,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535,0.00012370535
10051610,108,0,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.9752905,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198,0.00029070198
10087618,108,0,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.26374552,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.13971901,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.5663739,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115,0.00036339115
10100328,108,0,0.9854658,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065,0.00017100065
10320929,108,0,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.97897106,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047,0.00024741047
