DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26
8042410,108,0,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.00055745116,0.91959804,0.00055745116,0.06702336,0.00055745116,0.00055745116,0.00055745116,0.00055745116
8673465,108,0,0.0004370824,0.98907346,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824,0.0004370824
9175625,108,0,0.000493134,0.000493134,0.28626892,0.000493134,0.000493134,0.000493134,0.70189625,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134,0.000493134
9245791,108,0,0.00089450576,0.97763836,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576,0.00089450576
9346876,108,0,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.00046342786,0.9884143,0.00046342786
9352931,108,0,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.9881289,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628,0.0004748628
10051610,108,0,0.00091585284,0.00091585284,0.4337878,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.00091585284,0.54423165
10087618,108,0,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.96684206,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136,0.0013263136
10320929,108,0,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.9795415,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627,0.0008183627
10700148,108,0,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436,0.9732894,0.001068436,0.001068436,0.001068436,0.001068436,0.001068436
10725388,108,0,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.49187794,0.000422686,0.000422686,0.000422686,0.000422686,0.000422686,0.49797767,0.000422686
