DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30
8042410,108,0,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.00048312038,0.9859895
8673465,108,0,0.00037880527,0.5930701,0.00037880527,0.00037880527,0.39632353,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527,0.00037880527
9175625,108,0,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.98760676,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922,0.00042735922
9245791,108,0,0.00077525125,0.6928739,0.00077525125,0.00077525125,0.28541937,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125,0.00077525125
9346876,108,0,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.9883529,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794,0.00040162794
9352931,108,0,0.0004115368,0.0004115368,0.9880656,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368,0.0004115368
10051610,108,0,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.00079370046,0.97698265,0.00079370046,0.00079370046,0.00079370046
10087618,108,0,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.35538223,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.0011494872,0.6124318,0.0011494872,0.0011494872,0.0011494872
10320929,108,0,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.045267582,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.9348735,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547,0.0007092547
10700148,108,0,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.97314745,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559,0.0009259559
