DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48
8042410,108,0,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.00029343838,0.9862083,0.00029343838,0.00029343838
8132718,108,0,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.9891195,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248,0.00023149248
8673465,108,0,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.9889975,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881,0.0002340881
8707050,108,0,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.2791479,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.38513938,0.00036552481,0.00036552481,0.3192642,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481,0.00036552481
9346876,108,0,0.00025408165,0.00025408165,0.00025408165,0.15831344,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.5738101,0.00025408165,0.2564417,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165,0.00025408165
9352931,108,0,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.9879111,0.00025720696,0.00025720696,0.00025720696,0.00025720696,0.00025720696
9591694,108,0,0.00023674725,0.00023674725,0.00023674725,0.98887163,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725,0.00023674725
10051610,108,0,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.00048451032,0.97722816,0.00048451032,0.00048451032,0.00048451032,0.00048451032
10087618,108,0,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.9703278,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324,0.0006313324
10100328,108,0,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.28160268,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.70450675,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802,0.00030194802
