DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53
8042410,108,0,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.78509754,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.20134859,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766,0.000265766
8132718,108,0,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.98956215,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979,0.00020072979
8707050,108,0,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.5661918,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.4172168,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564,0.00032532564
9175625,108,0,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.98909825,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017,0.00020965017
9245791,108,0,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.73885447,0.24022578,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922,0.0004101922
9346876,108,0,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.107329085,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.12317882,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.3903942,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.00023587198,0.3675404,0.00023587198,0.00023587198,0.00023587198
9352931,108,0,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.6672763,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.32098806,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195,0.00023011195
9591694,108,0,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.9883196,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572,0.00022462572
10051610,108,0,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.9771822,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663,0.00043880663
10087618,108,0,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.96933895,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145,0.00058964145
