DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74
8042410,108,0,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.985703,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667,0.00019585667
8673465,108,0,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.014969563,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.9739744,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572,0.00015356572
9175625,108,0,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.98735315,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496,0.00017325496
9245791,108,0,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.00031427495,0.977058,0.00031427495
9346876,108,0,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.98811454,0.00016281678,0.00016281678,0.00016281678,0.00016281678,0.00016281678
9352931,108,0,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.8069267,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.18106218,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202,0.00016684202
10051610,108,0,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.97651464,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396,0.00032175396
10087618,108,0,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.26177886,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.17950049,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.14126158,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.3848386,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055,0.0004660055
10320929,108,0,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.97901285,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923,0.00028752923
10700148,108,0,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.40515247,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.56782025,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704,0.00037539704
