DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43
8042410,108,0,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.98584396,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582,0.0003370582
8673465,108,0,0.00026428283,0.6955569,0.00026428283,0.00026428283,0.00026428283,0.2936082,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283,0.00026428283
9175625,108,0,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.20016548,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.78760976,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014,0.00029817014
9245791,108,0,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.97728586,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421,0.0005408421
9346876,108,0,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.0002802038,0.98823154,0.0002802038,0.0002802038,0.0002802038,0.0002802038
9352931,108,0,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.09118396,0.71792704,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.17940435,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106,0.00028713106
10051610,108,0,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.15215471,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.82514167,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544,0.0005537544
10087618,108,0,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.27667144,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.69044846,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075,0.00080195075
10320929,108,0,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.15225573,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.8274571,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328,0.0004948328
10700148,108,0,0.0006460292,0.0006460292,0.0006460292,0.7784149,0.0006460292,0.1950993,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292,0.0006460292
10725388,108,0,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.07763155,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.9118901,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238,0.00025557238
10806067,108,0,0.00028361648,0.00028361648,0.98808885,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648,0.00028361648
10946305,108,0,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.9839873,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629,0.0003812629
10969025,108,0,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.98542136,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513,0.00034711513
11950889,108,0,0.00023256683,0.00023256683,0.99023277,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683,0.00023256683
12217649,108,0,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.12876143,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.85585976,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513,0.00037510513
12297500,108,0,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.9893829,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322,0.00025279322
12415118,108,0,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.9866196,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854,0.00031858854
