DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34
8042410,108,0,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.98593277,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834,0.0004262834
8673465,108,0,0.00033424268,0.98897016,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268,0.00033424268
9175625,108,0,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.00037709202,0.987556,0.00037709202,0.00037709202,0.00037709202
9245791,108,0,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.9774273,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294,0.0006840294
9346876,108,0,0.98830575,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624,0.00035437624
9352931,108,0,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.527039,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.46134073,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882,0.00036313882
10051610,108,0,0.0007003311,0.97688943,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311,0.0007003311
10087618,108,0,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.0010142269,0.9665305,0.0010142269,0.0010142269
10320929,108,0,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.97934824,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553,0.00062581553
10700148,108,0,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.973038,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917,0.00081703917
10725388,108,0,0.00032323127,0.4729135,0.00032323127,0.00032323127,0.00032323127,0.3076925,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.209374,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127,0.00032323127
